starttime	seconds	ctime	dtime	ttime	wait
Sun Oct 24 11:54:07 2021	1635094447	2	214	216	214
Sun Oct 24 11:54:07 2021	1635094447	2	215	217	215
Sun Oct 24 11:54:07 2021	1635094447	2	222	225	222
Sun Oct 24 11:54:07 2021	1635094447	2	226	228	226
Sun Oct 24 11:54:07 2021	1635094447	2	227	229	227
Sun Oct 24 11:54:07 2021	1635094447	2	234	237	234
Sun Oct 24 11:54:07 2021	1635094447	2	237	240	237
Sun Oct 24 11:54:07 2021	1635094447	2	239	241	239
Sun Oct 24 11:54:07 2021	1635094447	2	246	248	246
Sun Oct 24 11:54:07 2021	1635094447	2	249	251	249
Sun Oct 24 11:54:07 2021	1635094447	2	250	252	250
Sun Oct 24 11:54:07 2021	1635094447	2	258	260	258
Sun Oct 24 11:54:07 2021	1635094447	2	260	262	260
Sun Oct 24 11:54:07 2021	1635094447	2	261	263	261
Sun Oct 24 11:54:07 2021	1635094447	2	270	272	270
Sun Oct 24 11:54:07 2021	1635094447	2	273	276	273
Sun Oct 24 11:54:07 2021	1635094447	2	275	277	272
Sun Oct 24 11:54:07 2021	1635094447	2	282	284	282
Sun Oct 24 11:54:07 2021	1635094447	2	285	287	285
Sun Oct 24 11:54:07 2021	1635094447	2	287	289	287
Sun Oct 24 11:54:07 2021	1635094447	2	295	297	295
Sun Oct 24 11:54:07 2021	1635094447	2	297	299	297
Sun Oct 24 11:54:07 2021	1635094447	2	299	301	299
Sun Oct 24 11:54:07 2021	1635094447	2	308	310	308
Sun Oct 24 11:54:07 2021	1635094447	2	309	311	309
Sun Oct 24 11:54:07 2021	1635094447	2	311	313	310
Sun Oct 24 11:54:07 2021	1635094447	2	320	322	320
Sun Oct 24 11:54:07 2021	1635094447	2	321	323	321
Sun Oct 24 11:54:07 2021	1635094447	2	323	325	323
Sun Oct 24 11:54:07 2021	1635094447	2	331	334	331
Sun Oct 24 11:54:07 2021	1635094447	2	333	335	333
Sun Oct 24 11:54:07 2021	1635094447	2	334	336	334
Sun Oct 24 11:54:07 2021	1635094447	2	343	345	343
Sun Oct 24 11:54:07 2021	1635094447	2	345	347	345
Sun Oct 24 11:54:07 2021	1635094447	2	346	348	346
Sun Oct 24 11:54:07 2021	1635094447	2	354	356	354
Sun Oct 24 11:54:07 2021	1635094447	2	356	358	356
Sun Oct 24 11:54:07 2021	1635094447	2	358	360	358
Sun Oct 24 11:54:07 2021	1635094447	2	366	368	366
Sun Oct 24 11:54:07 2021	1635094447	2	368	370	368
Sun Oct 24 11:54:07 2021	1635094447	2	369	372	368
Sun Oct 24 11:54:07 2021	1635094447	2	378	380	378
Sun Oct 24 11:54:07 2021	1635094447	2	381	383	381
Sun Oct 24 11:54:07 2021	1635094447	2	382	384	382
Sun Oct 24 11:54:07 2021	1635094447	2	392	394	392
Sun Oct 24 11:54:07 2021	1635094447	2	394	396	394
Sun Oct 24 11:54:07 2021	1635094447	2	399	401	399
Sun Oct 24 11:54:11 2021	1635094451	0	403	403	403
Sun Oct 24 11:54:11 2021	1635094451	0	405	405	405
Sun Oct 24 11:54:11 2021	1635094451	0	407	407	407
Sun Oct 24 11:54:11 2021	1635094451	0	408	408	408
Sun Oct 24 11:54:11 2021	1635094451	0	409	409	409
Sun Oct 24 11:54:11 2021	1635094451	0	410	410	410
Sun Oct 24 11:54:08 2021	1635094448	0	410	410	410
Sun Oct 24 11:54:07 2021	1635094447	2	408	410	408
Sun Oct 24 11:54:08 2021	1635094448	0	410	410	410
Sun Oct 24 11:54:11 2021	1635094451	0	410	410	410
Sun Oct 24 11:54:11 2021	1635094451	0	410	410	410
Sun Oct 24 11:54:08 2021	1635094448	0	411	411	410
Sun Oct 24 11:54:08 2021	1635094448	0	411	411	411
Sun Oct 24 11:54:08 2021	1635094448	0	411	411	411
Sun Oct 24 11:54:08 2021	1635094448	0	411	412	411
Sun Oct 24 11:54:07 2021	1635094447	2	410	412	410
Sun Oct 24 11:54:11 2021	1635094451	0	412	412	412
Sun Oct 24 11:54:08 2021	1635094448	0	412	412	412
Sun Oct 24 11:54:08 2021	1635094448	0	412	412	412
Sun Oct 24 11:54:08 2021	1635094448	0	412	412	412
Sun Oct 24 11:54:08 2021	1635094448	0	412	412	412
Sun Oct 24 11:54:08 2021	1635094448	0	412	412	412
Sun Oct 24 11:54:08 2021	1635094448	0	412	413	412
Sun Oct 24 11:54:11 2021	1635094451	0	412	413	412
Sun Oct 24 11:54:11 2021	1635094451	0	412	413	412
Sun Oct 24 11:54:08 2021	1635094448	0	413	413	413
Sun Oct 24 11:54:08 2021	1635094448	0	413	413	413
Sun Oct 24 11:54:08 2021	1635094448	0	413	413	413
Sun Oct 24 11:54:08 2021	1635094448	0	413	413	413
Sun Oct 24 11:54:08 2021	1635094448	0	413	413	413
Sun Oct 24 11:54:07 2021	1635094447	2	411	413	411
Sun Oct 24 11:54:08 2021	1635094448	0	414	414	414
Sun Oct 24 11:54:08 2021	1635094448	0	414	414	414
Sun Oct 24 11:54:08 2021	1635094448	0	414	414	413
Sun Oct 24 11:54:08 2021	1635094448	0	414	414	413
Sun Oct 24 11:54:11 2021	1635094451	0	414	415	414
Sun Oct 24 11:54:08 2021	1635094448	0	415	415	414
Sun Oct 24 11:54:11 2021	1635094451	0	415	415	415
Sun Oct 24 11:54:11 2021	1635094451	0	415	415	415
Sun Oct 24 11:54:08 2021	1635094448	0	415	415	415
Sun Oct 24 11:54:11 2021	1635094451	0	415	415	415
Sun Oct 24 11:54:08 2021	1635094448	0	415	415	415
Sun Oct 24 11:54:11 2021	1635094451	0	415	416	415
Sun Oct 24 11:54:08 2021	1635094448	0	416	416	416
Sun Oct 24 11:54:11 2021	1635094451	0	416	416	416
Sun Oct 24 11:54:10 2021	1635094450	0	416	416	416
Sun Oct 24 11:54:08 2021	1635094448	0	416	416	416
Sun Oct 24 11:54:11 2021	1635094451	0	416	416	416
Sun Oct 24 11:54:10 2021	1635094450	0	416	416	416
Sun Oct 24 11:54:08 2021	1635094448	0	416	416	416
Sun Oct 24 11:54:11 2021	1635094451	0	416	416	416
Sun Oct 24 11:54:08 2021	1635094448	0	416	416	416
Sun Oct 24 11:54:08 2021	1635094448	0	416	416	416
Sun Oct 24 11:54:11 2021	1635094451	0	416	416	416
Sun Oct 24 11:54:11 2021	1635094451	0	416	416	416
Sun Oct 24 11:54:08 2021	1635094448	0	416	417	416
Sun Oct 24 11:54:08 2021	1635094448	0	416	417	416
Sun Oct 24 11:54:11 2021	1635094451	0	417	417	416
Sun Oct 24 11:54:11 2021	1635094451	0	417	417	417
Sun Oct 24 11:54:11 2021	1635094451	0	417	417	417
Sun Oct 24 11:54:11 2021	1635094451	0	417	417	417
Sun Oct 24 11:54:11 2021	1635094451	0	417	417	417
Sun Oct 24 11:54:08 2021	1635094448	0	417	417	417
Sun Oct 24 11:54:08 2021	1635094448	0	417	417	417
Sun Oct 24 11:54:08 2021	1635094448	0	417	417	417
Sun Oct 24 11:54:11 2021	1635094451	0	417	417	417
Sun Oct 24 11:54:11 2021	1635094451	0	417	417	417
Sun Oct 24 11:54:11 2021	1635094451	0	417	417	417
Sun Oct 24 11:54:11 2021	1635094451	0	417	417	417
Sun Oct 24 11:54:11 2021	1635094451	0	417	417	417
Sun Oct 24 11:54:11 2021	1635094451	0	417	417	417
Sun Oct 24 11:54:08 2021	1635094448	0	417	417	417
Sun Oct 24 11:54:11 2021	1635094451	0	417	418	417
Sun Oct 24 11:54:08 2021	1635094448	0	418	418	418
Sun Oct 24 11:54:10 2021	1635094450	0	418	418	418
Sun Oct 24 11:54:11 2021	1635094451	0	418	418	418
Sun Oct 24 11:54:10 2021	1635094450	0	418	418	418
Sun Oct 24 11:54:11 2021	1635094451	0	418	418	418
Sun Oct 24 11:54:08 2021	1635094448	0	418	418	418
Sun Oct 24 11:54:08 2021	1635094448	0	418	418	418
Sun Oct 24 11:54:08 2021	1635094448	0	418	418	418
Sun Oct 24 11:54:08 2021	1635094448	0	418	418	418
Sun Oct 24 11:54:08 2021	1635094448	0	419	419	418
Sun Oct 24 11:54:09 2021	1635094449	0	419	419	418
Sun Oct 24 11:54:08 2021	1635094448	0	419	419	419
Sun Oct 24 11:54:08 2021	1635094448	0	419	419	419
Sun Oct 24 11:54:08 2021	1635094448	0	419	419	419
Sun Oct 24 11:54:10 2021	1635094450	0	419	419	419
Sun Oct 24 11:54:07 2021	1635094447	0	419	419	419
Sun Oct 24 11:54:09 2021	1635094449	0	419	419	419
Sun Oct 24 11:54:08 2021	1635094448	0	419	419	417
Sun Oct 24 11:54:09 2021	1635094449	0	419	419	419
Sun Oct 24 11:54:09 2021	1635094449	0	419	419	419
Sun Oct 24 11:54:09 2021	1635094449	0	419	419	419
Sun Oct 24 11:54:09 2021	1635094449	0	419	419	419
Sun Oct 24 11:54:09 2021	1635094449	0	419	419	419
Sun Oct 24 11:54:09 2021	1635094449	0	419	419	419
Sun Oct 24 11:54:07 2021	1635094447	0	419	419	419
Sun Oct 24 11:54:07 2021	1635094447	0	419	420	419
Sun Oct 24 11:54:08 2021	1635094448	0	419	420	419
Sun Oct 24 11:54:10 2021	1635094450	0	419	420	419
Sun Oct 24 11:54:09 2021	1635094449	0	420	420	419
Sun Oct 24 11:54:09 2021	1635094449	0	420	420	419
Sun Oct 24 11:54:08 2021	1635094448	0	420	420	419
Sun Oct 24 11:54:09 2021	1635094449	0	420	420	419
Sun Oct 24 11:54:08 2021	1635094448	0	420	420	420
Sun Oct 24 11:54:08 2021	1635094448	0	420	420	420
Sun Oct 24 11:54:08 2021	1635094448	0	420	420	420
Sun Oct 24 11:54:09 2021	1635094449	0	420	420	420
Sun Oct 24 11:54:10 2021	1635094450	0	420	420	420
Sun Oct 24 11:54:10 2021	1635094450	0	420	420	420
Sun Oct 24 11:54:08 2021	1635094448	0	420	420	420
Sun Oct 24 11:54:09 2021	1635094449	0	420	420	420
Sun Oct 24 11:54:08 2021	1635094448	0	420	420	420
Sun Oct 24 11:54:08 2021	1635094448	0	420	420	420
Sun Oct 24 11:54:08 2021	1635094448	0	420	420	420
Sun Oct 24 11:54:09 2021	1635094449	0	420	420	420
Sun Oct 24 11:54:08 2021	1635094448	0	420	420	420
Sun Oct 24 11:54:08 2021	1635094448	0	420	420	420
Sun Oct 24 11:54:08 2021	1635094448	0	420	420	420
Sun Oct 24 11:54:09 2021	1635094449	0	420	420	420
Sun Oct 24 11:54:08 2021	1635094448	0	420	420	420
Sun Oct 24 11:54:07 2021	1635094447	0	420	421	420
Sun Oct 24 11:54:08 2021	1635094448	0	421	421	420
Sun Oct 24 11:54:07 2021	1635094447	0	421	421	420
Sun Oct 24 11:54:07 2021	1635094447	0	421	421	421
Sun Oct 24 11:54:08 2021	1635094448	0	421	421	421
Sun Oct 24 11:54:09 2021	1635094449	0	421	421	421
Sun Oct 24 11:54:07 2021	1635094447	0	421	421	421
Sun Oct 24 11:54:08 2021	1635094448	0	421	421	421
Sun Oct 24 11:54:08 2021	1635094448	0	421	421	421
Sun Oct 24 11:54:09 2021	1635094449	0	421	421	421
Sun Oct 24 11:54:08 2021	1635094448	0	421	421	421
Sun Oct 24 11:54:07 2021	1635094447	0	421	421	421
Sun Oct 24 11:54:08 2021	1635094448	0	421	421	421
Sun Oct 24 11:54:07 2021	1635094447	0	421	421	421
Sun Oct 24 11:54:07 2021	1635094447	0	421	421	421
Sun Oct 24 11:54:09 2021	1635094449	0	421	421	421
Sun Oct 24 11:54:08 2021	1635094448	0	421	421	421
Sun Oct 24 11:54:07 2021	1635094447	0	421	421	421
Sun Oct 24 11:54:08 2021	1635094448	0	421	421	421
Sun Oct 24 11:54:09 2021	1635094449	0	421	421	421
Sun Oct 24 11:54:08 2021	1635094448	0	421	421	421
Sun Oct 24 11:54:09 2021	1635094449	0	421	421	421
Sun Oct 24 11:54:07 2021	1635094447	0	421	421	421
Sun Oct 24 11:54:08 2021	1635094448	0	421	421	421
Sun Oct 24 11:54:07 2021	1635094447	0	421	421	421
Sun Oct 24 11:54:08 2021	1635094448	0	421	421	421
Sun Oct 24 11:54:07 2021	1635094447	0	421	421	421
Sun Oct 24 11:54:08 2021	1635094448	0	421	422	421
Sun Oct 24 11:54:07 2021	1635094447	0	421	422	421
Sun Oct 24 11:54:08 2021	1635094448	0	421	422	421
Sun Oct 24 11:54:08 2021	1635094448	0	422	422	421
Sun Oct 24 11:54:07 2021	1635094447	0	422	422	421
Sun Oct 24 11:54:09 2021	1635094449	0	422	422	421
Sun Oct 24 11:54:08 2021	1635094448	0	422	422	421
Sun Oct 24 11:54:11 2021	1635094451	0	422	422	422
Sun Oct 24 11:54:07 2021	1635094447	0	422	422	422
Sun Oct 24 11:54:08 2021	1635094448	0	422	422	422
Sun Oct 24 11:54:07 2021	1635094447	0	422	422	422
Sun Oct 24 11:54:08 2021	1635094448	0	422	422	422
Sun Oct 24 11:54:11 2021	1635094451	0	422	422	422
Sun Oct 24 11:54:08 2021	1635094448	0	422	422	422
Sun Oct 24 11:54:11 2021	1635094451	0	422	422	422
Sun Oct 24 11:54:07 2021	1635094447	0	422	422	422
Sun Oct 24 11:54:07 2021	1635094447	0	422	422	422
Sun Oct 24 11:54:11 2021	1635094451	0	422	422	422
Sun Oct 24 11:54:09 2021	1635094449	0	422	422	422
Sun Oct 24 11:54:10 2021	1635094450	0	422	422	422
Sun Oct 24 11:54:11 2021	1635094451	0	422	422	422
Sun Oct 24 11:54:09 2021	1635094449	0	422	422	422
Sun Oct 24 11:54:07 2021	1635094447	2	420	422	420
Sun Oct 24 11:54:11 2021	1635094451	0	422	422	422
Sun Oct 24 11:54:08 2021	1635094448	0	422	422	422
Sun Oct 24 11:54:07 2021	1635094447	0	422	422	422
Sun Oct 24 11:54:08 2021	1635094448	0	422	422	422
Sun Oct 24 11:54:08 2021	1635094448	0	422	422	422
Sun Oct 24 11:54:08 2021	1635094448	0	422	422	422
Sun Oct 24 11:54:07 2021	1635094447	0	422	422	422
Sun Oct 24 11:54:07 2021	1635094447	0	422	422	422
Sun Oct 24 11:54:07 2021	1635094447	0	422	422	422
Sun Oct 24 11:54:07 2021	1635094447	0	422	422	422
Sun Oct 24 11:54:09 2021	1635094449	0	422	422	422
Sun Oct 24 11:54:08 2021	1635094448	0	422	423	422
Sun Oct 24 11:54:08 2021	1635094448	0	422	423	422
Sun Oct 24 11:54:08 2021	1635094448	0	423	423	422
Sun Oct 24 11:54:08 2021	1635094448	0	423	423	422
Sun Oct 24 11:54:07 2021	1635094447	0	423	423	423
Sun Oct 24 11:54:08 2021	1635094448	0	423	423	423
Sun Oct 24 11:54:08 2021	1635094448	0	423	423	423
Sun Oct 24 11:54:08 2021	1635094448	0	423	423	423
Sun Oct 24 11:54:08 2021	1635094448	0	423	423	423
Sun Oct 24 11:54:07 2021	1635094447	0	423	423	423
Sun Oct 24 11:54:08 2021	1635094448	0	423	423	423
Sun Oct 24 11:54:09 2021	1635094449	0	423	423	423
Sun Oct 24 11:54:08 2021	1635094448	0	423	423	423
Sun Oct 24 11:54:11 2021	1635094451	0	423	423	423
Sun Oct 24 11:54:08 2021	1635094448	0	423	423	423
Sun Oct 24 11:54:08 2021	1635094448	0	423	423	423
Sun Oct 24 11:54:08 2021	1635094448	0	423	423	423
Sun Oct 24 11:54:07 2021	1635094447	0	423	423	423
Sun Oct 24 11:54:08 2021	1635094448	0	423	423	423
Sun Oct 24 11:54:11 2021	1635094451	0	423	423	423
Sun Oct 24 11:54:09 2021	1635094449	0	423	423	423
Sun Oct 24 11:54:07 2021	1635094447	2	421	423	421
Sun Oct 24 11:54:08 2021	1635094448	0	423	424	423
Sun Oct 24 11:54:08 2021	1635094448	0	423	424	423
Sun Oct 24 11:54:09 2021	1635094449	0	423	424	423
Sun Oct 24 11:54:10 2021	1635094450	0	423	424	423
Sun Oct 24 11:54:07 2021	1635094447	0	423	424	423
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	423
Sun Oct 24 11:54:07 2021	1635094447	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:11 2021	1635094451	0	424	424	424
Sun Oct 24 11:54:09 2021	1635094449	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	422
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:07 2021	1635094447	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	422
Sun Oct 24 11:54:11 2021	1635094451	0	424	424	424
Sun Oct 24 11:54:07 2021	1635094447	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:09 2021	1635094449	0	424	424	424
Sun Oct 24 11:54:07 2021	1635094447	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:07 2021	1635094447	0	424	424	424
Sun Oct 24 11:54:11 2021	1635094451	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:07 2021	1635094447	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:07 2021	1635094447	0	424	424	424
Sun Oct 24 11:54:09 2021	1635094449	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:09 2021	1635094449	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:09 2021	1635094449	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:08 2021	1635094448	0	424	424	424
Sun Oct 24 11:54:07 2021	1635094447	0	424	424	424
Sun Oct 24 11:54:07 2021	1635094447	0	424	425	424
Sun Oct 24 11:54:09 2021	1635094449	0	425	425	425
Sun Oct 24 11:54:09 2021	1635094449	0	425	425	425
Sun Oct 24 11:54:07 2021	1635094447	0	425	425	425
Sun Oct 24 11:54:08 2021	1635094448	0	425	425	425
Sun Oct 24 11:54:09 2021	1635094449	0	425	425	425
Sun Oct 24 11:54:09 2021	1635094449	0	425	425	425
Sun Oct 24 11:54:07 2021	1635094447	0	425	425	425
Sun Oct 24 11:54:07 2021	1635094447	2	423	425	423
Sun Oct 24 11:54:09 2021	1635094449	0	425	425	425
Sun Oct 24 11:54:08 2021	1635094448	0	425	425	425
Sun Oct 24 11:54:10 2021	1635094450	0	425	425	425
Sun Oct 24 11:54:08 2021	1635094448	0	425	425	425
Sun Oct 24 11:54:08 2021	1635094448	0	425	425	425
Sun Oct 24 11:54:07 2021	1635094447	0	425	425	425
Sun Oct 24 11:54:07 2021	1635094447	0	425	425	425
Sun Oct 24 11:54:07 2021	1635094447	0	425	425	425
Sun Oct 24 11:54:09 2021	1635094449	0	425	425	425
Sun Oct 24 11:54:07 2021	1635094447	0	425	425	425
Sun Oct 24 11:54:07 2021	1635094447	0	425	425	425
Sun Oct 24 11:54:07 2021	1635094447	0	425	425	425
Sun Oct 24 11:54:07 2021	1635094447	0	425	425	425
Sun Oct 24 11:54:08 2021	1635094448	0	425	426	425
Sun Oct 24 11:54:08 2021	1635094448	0	425	426	425
Sun Oct 24 11:54:07 2021	1635094447	0	425	426	425
Sun Oct 24 11:54:09 2021	1635094449	0	426	426	425
Sun Oct 24 11:54:07 2021	1635094447	0	426	426	425
Sun Oct 24 11:54:09 2021	1635094449	0	426	426	425
Sun Oct 24 11:54:10 2021	1635094450	0	426	426	425
Sun Oct 24 11:54:07 2021	1635094447	0	426	426	426
Sun Oct 24 11:54:09 2021	1635094449	0	426	426	426
Sun Oct 24 11:54:09 2021	1635094449	0	426	426	426
Sun Oct 24 11:54:08 2021	1635094448	0	426	426	426
Sun Oct 24 11:54:08 2021	1635094448	0	426	426	426
Sun Oct 24 11:54:07 2021	1635094447	0	426	426	426
Sun Oct 24 11:54:08 2021	1635094448	0	426	426	426
Sun Oct 24 11:54:09 2021	1635094449	0	426	426	426
Sun Oct 24 11:54:07 2021	1635094447	0	426	426	426
Sun Oct 24 11:54:07 2021	1635094447	0	426	426	426
Sun Oct 24 11:54:09 2021	1635094449	0	426	426	426
Sun Oct 24 11:54:09 2021	1635094449	0	426	426	426
Sun Oct 24 11:54:08 2021	1635094448	0	426	426	426
Sun Oct 24 11:54:09 2021	1635094449	0	426	426	426
Sun Oct 24 11:54:09 2021	1635094449	0	426	426	426
Sun Oct 24 11:54:07 2021	1635094447	0	426	426	426
Sun Oct 24 11:54:09 2021	1635094449	0	426	426	426
Sun Oct 24 11:54:07 2021	1635094447	0	426	426	426
Sun Oct 24 11:54:10 2021	1635094450	0	426	427	426
Sun Oct 24 11:54:08 2021	1635094448	0	426	427	426
Sun Oct 24 11:54:07 2021	1635094447	0	426	427	426
Sun Oct 24 11:54:09 2021	1635094449	0	426	427	426
Sun Oct 24 11:54:07 2021	1635094447	0	427	427	426
Sun Oct 24 11:54:07 2021	1635094447	0	427	427	426
Sun Oct 24 11:54:07 2021	1635094447	0	427	427	427
Sun Oct 24 11:54:07 2021	1635094447	0	427	427	426
Sun Oct 24 11:54:09 2021	1635094449	0	427	427	427
Sun Oct 24 11:54:09 2021	1635094449	0	427	427	427
Sun Oct 24 11:54:08 2021	1635094448	0	427	427	427
Sun Oct 24 11:54:07 2021	1635094447	0	427	427	427
Sun Oct 24 11:54:07 2021	1635094447	0	427	427	427
Sun Oct 24 11:54:07 2021	1635094447	0	427	427	427
Sun Oct 24 11:54:08 2021	1635094448	0	427	427	427
Sun Oct 24 11:54:09 2021	1635094449	0	427	427	427
Sun Oct 24 11:54:08 2021	1635094448	0	427	427	427
Sun Oct 24 11:54:07 2021	1635094447	0	427	427	427
Sun Oct 24 11:54:08 2021	1635094448	0	427	427	427
Sun Oct 24 11:54:10 2021	1635094450	0	427	427	427
Sun Oct 24 11:54:09 2021	1635094449	0	427	427	427
Sun Oct 24 11:54:08 2021	1635094448	0	427	428	427
Sun Oct 24 11:54:09 2021	1635094449	0	427	428	425
Sun Oct 24 11:54:09 2021	1635094449	0	427	428	427
Sun Oct 24 11:54:08 2021	1635094448	0	428	428	427
Sun Oct 24 11:54:07 2021	1635094447	0	428	428	428
Sun Oct 24 11:54:07 2021	1635094447	0	428	428	427
Sun Oct 24 11:54:08 2021	1635094448	0	428	428	428
Sun Oct 24 11:54:07 2021	1635094447	0	428	428	428
Sun Oct 24 11:54:09 2021	1635094449	0	428	428	427
Sun Oct 24 11:54:09 2021	1635094449	0	428	428	428
Sun Oct 24 11:54:08 2021	1635094448	0	428	428	428
Sun Oct 24 11:54:09 2021	1635094449	0	428	428	428
Sun Oct 24 11:54:08 2021	1635094448	0	428	428	428
Sun Oct 24 11:54:07 2021	1635094447	0	428	428	428
Sun Oct 24 11:54:08 2021	1635094448	0	428	428	428
Sun Oct 24 11:54:08 2021	1635094448	0	428	428	428
Sun Oct 24 11:54:08 2021	1635094448	0	428	428	428
Sun Oct 24 11:54:07 2021	1635094447	0	428	428	428
Sun Oct 24 11:54:07 2021	1635094447	0	428	428	428
Sun Oct 24 11:54:07 2021	1635094447	0	428	428	428
Sun Oct 24 11:54:08 2021	1635094448	0	428	428	428
Sun Oct 24 11:54:09 2021	1635094449	0	428	428	428
Sun Oct 24 11:54:09 2021	1635094449	0	428	428	428
Sun Oct 24 11:54:08 2021	1635094448	0	428	428	428
Sun Oct 24 11:54:08 2021	1635094448	0	428	428	428
Sun Oct 24 11:54:09 2021	1635094449	0	428	428	428
Sun Oct 24 11:54:08 2021	1635094448	0	428	428	428
Sun Oct 24 11:54:09 2021	1635094449	0	428	429	428
Sun Oct 24 11:54:07 2021	1635094447	0	428	429	428
Sun Oct 24 11:54:07 2021	1635094447	0	428	429	428
Sun Oct 24 11:54:09 2021	1635094449	0	428	429	428
Sun Oct 24 11:54:08 2021	1635094448	0	429	429	429
Sun Oct 24 11:54:09 2021	1635094449	0	429	429	429
Sun Oct 24 11:54:09 2021	1635094449	0	429	429	429
Sun Oct 24 11:54:08 2021	1635094448	0	429	429	429
Sun Oct 24 11:54:08 2021	1635094448	0	429	429	429
