starttime	seconds	ctime	dtime	ttime	wait
Sun Oct 24 12:22:01 2021	1635096121	0	1230	1230	1230
Sun Oct 24 12:22:00 2021	1635096120	0	1230	1230	1230
Sun Oct 24 12:22:00 2021	1635096120	0	1230	1230	1230
Sun Oct 24 12:22:00 2021	1635096120	0	1230	1230	1230
Sun Oct 24 12:22:01 2021	1635096121	0	1230	1230	1230
Sun Oct 24 12:22:00 2021	1635096120	0	1230	1230	1230
Sun Oct 24 12:22:01 2021	1635096121	0	1230	1230	1230
Sun Oct 24 12:22:01 2021	1635096121	0	1230	1230	1230
Sun Oct 24 12:22:00 2021	1635096120	0	1230	1230	1230
Sun Oct 24 12:22:00 2021	1635096120	0	1230	1231	1230
Sun Oct 24 12:22:00 2021	1635096120	0	1230	1231	1230
Sun Oct 24 12:22:00 2021	1635096120	0	1230	1231	1230
Sun Oct 24 12:22:00 2021	1635096120	0	1230	1231	1230
Sun Oct 24 12:22:00 2021	1635096120	0	1231	1231	1230
Sun Oct 24 12:22:01 2021	1635096121	0	1231	1231	1230
Sun Oct 24 12:22:00 2021	1635096120	0	1230	1231	1230
Sun Oct 24 12:22:00 2021	1635096120	0	1231	1231	1230
Sun Oct 24 12:22:00 2021	1635096120	0	1231	1231	1230
Sun Oct 24 12:22:00 2021	1635096120	0	1231	1231	1230
Sun Oct 24 12:22:01 2021	1635096121	0	1231	1231	1231
Sun Oct 24 12:22:01 2021	1635096121	0	1231	1231	1231
Sun Oct 24 12:22:00 2021	1635096120	0	1231	1231	1231
Sun Oct 24 12:22:00 2021	1635096120	0	1231	1231	1231
Sun Oct 24 12:22:00 2021	1635096120	0	1231	1231	1231
Sun Oct 24 12:22:00 2021	1635096120	0	1231	1231	1231
Sun Oct 24 12:22:01 2021	1635096121	0	1231	1231	1231
Sun Oct 24 12:22:01 2021	1635096121	0	1231	1231	1231
Sun Oct 24 12:22:00 2021	1635096120	0	1231	1231	1231
Sun Oct 24 12:22:00 2021	1635096120	0	1231	1231	1231
Sun Oct 24 12:22:00 2021	1635096120	0	1231	1231	1231
Sun Oct 24 12:22:00 2021	1635096120	0	1231	1231	1231
Sun Oct 24 12:22:00 2021	1635096120	0	1231	1231	1231
Sun Oct 24 12:22:00 2021	1635096120	0	1231	1231	1231
Sun Oct 24 12:22:00 2021	1635096120	0	1231	1231	1231
Sun Oct 24 12:22:00 2021	1635096120	0	1231	1231	1231
Sun Oct 24 12:22:01 2021	1635096121	0	1231	1231	1231
Sun Oct 24 12:22:00 2021	1635096120	0	1231	1231	1231
Sun Oct 24 12:22:01 2021	1635096121	0	1231	1231	1231
Sun Oct 24 12:22:01 2021	1635096121	0	1231	1231	1231
Sun Oct 24 12:22:01 2021	1635096121	0	1231	1231	1231
Sun Oct 24 12:22:00 2021	1635096120	0	1231	1231	1230
Sun Oct 24 12:22:00 2021	1635096120	0	1231	1231	1231
Sun Oct 24 12:22:00 2021	1635096120	0	1231	1232	1231
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1231
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1232
Sun Oct 24 12:22:01 2021	1635096121	0	1232	1232	1232
Sun Oct 24 12:22:01 2021	1635096121	0	1232	1232	1232
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1232
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1232
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1232
Sun Oct 24 12:22:01 2021	1635096121	0	1232	1232	1230
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1232
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1232
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1232
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1232
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1232
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1232
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1232
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1232
Sun Oct 24 12:22:01 2021	1635096121	0	1232	1232	1232
Sun Oct 24 12:22:01 2021	1635096121	0	1232	1232	1232
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1232
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1232
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1232
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1232
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1232
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1232
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1232
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1232
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1232
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1232
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1232	1232
Sun Oct 24 12:22:00 2021	1635096120	0	1232	1233	1232
Sun Oct 24 12:22:01 2021	1635096121	0	1233	1233	1232
Sun Oct 24 12:22:01 2021	1635096121	0	1233	1233	1233
Sun Oct 24 12:22:00 2021	1635096120	0	1233	1233	1233
Sun Oct 24 12:22:01 2021	1635096121	0	1233	1233	1233
Sun Oct 24 12:22:00 2021	1635096120	0	1233	1233	1233
Sun Oct 24 12:22:00 2021	1635096120	0	1233	1233	1233
Sun Oct 24 12:22:01 2021	1635096121	0	1233	1233	1233
Sun Oct 24 12:22:00 2021	1635096120	0	1233	1233	1233
Sun Oct 24 12:22:00 2021	1635096120	0	1233	1233	1233
Sun Oct 24 12:22:00 2021	1635096120	0	1233	1233	1233
Sun Oct 24 12:22:00 2021	1635096120	0	1233	1233	1233
Sun Oct 24 12:22:00 2021	1635096120	0	1233	1233	1233
Sun Oct 24 12:22:00 2021	1635096120	0	1233	1233	1233
Sun Oct 24 12:22:00 2021	1635096120	0	1233	1233	1233
Sun Oct 24 12:22:00 2021	1635096120	0	1233	1233	1233
Sun Oct 24 12:22:00 2021	1635096120	0	1233	1233	1233
Sun Oct 24 12:22:00 2021	1635096120	0	1233	1233	1233
Sun Oct 24 12:22:00 2021	1635096120	0	1233	1234	1233
Sun Oct 24 12:22:00 2021	1635096120	0	1234	1234	1233
Sun Oct 24 12:22:00 2021	1635096120	0	1234	1234	1233
Sun Oct 24 12:22:00 2021	1635096120	0	1234	1234	1233
Sun Oct 24 12:22:00 2021	1635096120	0	1234	1234	1233
Sun Oct 24 12:22:00 2021	1635096120	0	1234	1234	1234
Sun Oct 24 12:22:00 2021	1635096120	0	1234	1234	1233
Sun Oct 24 12:22:00 2021	1635096120	0	1234	1234	1234
Sun Oct 24 12:22:00 2021	1635096120	0	1234	1234	1234
Sun Oct 24 12:22:00 2021	1635096120	0	1234	1234	1234
Sun Oct 24 12:22:00 2021	1635096120	0	1234	1234	1234
Sun Oct 24 12:22:00 2021	1635096120	0	1234	1234	1234
Sun Oct 24 12:22:00 2021	1635096120	0	1234	1234	1234
Sun Oct 24 12:22:00 2021	1635096120	0	1234	1234	1234
Sun Oct 24 12:22:00 2021	1635096120	0	1234	1234	1234
Sun Oct 24 12:22:00 2021	1635096120	0	1234	1235	1234
Sun Oct 24 12:22:00 2021	1635096120	2	1233	1235	1233
Sun Oct 24 12:22:00 2021	1635096120	0	1235	1235	1232
Sun Oct 24 12:22:00 2021	1635096120	0	1235	1235	1235
