starttime	seconds	ctime	dtime	ttime	wait
Sun Oct 24 12:20:10 2021	1635096010	6	681	687	681
Sun Oct 24 12:20:10 2021	1635096010	6	682	689	682
Sun Oct 24 12:20:10 2021	1635096010	6	684	690	684
Sun Oct 24 12:20:10 2021	1635096010	6	692	699	692
Sun Oct 24 12:20:10 2021	1635096010	6	694	700	694
Sun Oct 24 12:20:10 2021	1635096010	6	695	702	695
Sun Oct 24 12:20:10 2021	1635096010	6	704	711	704
Sun Oct 24 12:20:10 2021	1635096010	6	706	712	706
Sun Oct 24 12:20:10 2021	1635096010	6	707	714	707
Sun Oct 24 12:20:10 2021	1635096010	6	716	722	716
Sun Oct 24 12:20:10 2021	1635096010	6	716	723	716
Sun Oct 24 12:20:10 2021	1635096010	6	719	725	719
Sun Oct 24 12:20:10 2021	1635096010	6	727	733	727
Sun Oct 24 12:20:10 2021	1635096010	6	728	734	728
Sun Oct 24 12:20:10 2021	1635096010	6	731	737	731
Sun Oct 24 12:20:10 2021	1635096010	6	739	745	739
Sun Oct 24 12:20:10 2021	1635096010	6	740	746	740
Sun Oct 24 12:20:10 2021	1635096010	6	742	748	742
Sun Oct 24 12:20:10 2021	1635096010	6	751	757	751
Sun Oct 24 12:20:10 2021	1635096010	6	752	758	752
Sun Oct 24 12:20:10 2021	1635096010	6	754	760	754
Sun Oct 24 12:20:10 2021	1635096010	6	763	769	763
Sun Oct 24 12:20:10 2021	1635096010	6	764	770	764
Sun Oct 24 12:20:10 2021	1635096010	6	766	772	766
Sun Oct 24 12:20:10 2021	1635096010	6	776	781	775
Sun Oct 24 12:20:10 2021	1635096010	6	776	782	776
Sun Oct 24 12:20:10 2021	1635096010	6	778	783	778
Sun Oct 24 12:20:10 2021	1635096010	6	787	793	787
Sun Oct 24 12:20:10 2021	1635096010	6	788	794	788
Sun Oct 24 12:20:10 2021	1635096010	6	790	795	789
Sun Oct 24 12:20:10 2021	1635096010	6	799	805	799
Sun Oct 24 12:20:10 2021	1635096010	6	800	806	800
Sun Oct 24 12:20:10 2021	1635096010	6	801	807	801
Sun Oct 24 12:20:10 2021	1635096010	6	810	816	810
Sun Oct 24 12:20:10 2021	1635096010	6	812	817	812
Sun Oct 24 12:20:10 2021	1635096010	6	813	819	813
Sun Oct 24 12:20:10 2021	1635096010	6	822	827	822
Sun Oct 24 12:20:10 2021	1635096010	6	823	829	823
Sun Oct 24 12:20:10 2021	1635096010	6	824	830	824
Sun Oct 24 12:20:10 2021	1635096010	6	833	839	833
Sun Oct 24 12:20:10 2021	1635096010	6	834	839	834
Sun Oct 24 12:20:10 2021	1635096010	6	836	841	836
Sun Oct 24 12:20:10 2021	1635096010	5	846	852	846
Sun Oct 24 12:20:10 2021	1635096010	5	848	853	848
Sun Oct 24 12:20:10 2021	1635096010	5	849	855	849
Sun Oct 24 12:20:10 2021	1635096010	5	858	864	858
Sun Oct 24 12:20:10 2021	1635096010	5	860	865	860
Sun Oct 24 12:20:10 2021	1635096010	5	861	867	861
Sun Oct 24 12:20:10 2021	1635096010	5	870	876	870
Sun Oct 24 12:20:10 2021	1635096010	5	872	877	872
Sun Oct 24 12:20:10 2021	1635096010	5	873	879	873
Sun Oct 24 12:20:10 2021	1635096010	5	883	888	883
Sun Oct 24 12:20:10 2021	1635096010	5	884	889	884
Sun Oct 24 12:20:10 2021	1635096010	5	885	891	885
Sun Oct 24 12:20:10 2021	1635096010	5	896	901	896
Sun Oct 24 12:20:10 2021	1635096010	5	898	903	898
Sun Oct 24 12:20:10 2021	1635096010	5	900	905	900
Sun Oct 24 12:20:10 2021	1635096010	5	909	915	909
Sun Oct 24 12:20:10 2021	1635096010	5	911	916	911
Sun Oct 24 12:20:10 2021	1635096010	5	912	917	912
Sun Oct 24 12:20:10 2021	1635096010	5	922	927	922
Sun Oct 24 12:20:10 2021	1635096010	5	923	928	923
Sun Oct 24 12:20:10 2021	1635096010	5	924	929	924
Sun Oct 24 12:20:10 2021	1635096010	5	934	939	934
Sun Oct 24 12:20:10 2021	1635096010	5	935	940	935
Sun Oct 24 12:20:10 2021	1635096010	5	936	941	936
Sun Oct 24 12:20:10 2021	1635096010	5	945	950	945
Sun Oct 24 12:20:10 2021	1635096010	5	947	952	947
Sun Oct 24 12:20:10 2021	1635096010	5	948	952	947
Sun Oct 24 12:20:10 2021	1635096010	5	957	962	957
Sun Oct 24 12:20:10 2021	1635096010	5	958	963	958
Sun Oct 24 12:20:10 2021	1635096010	5	959	964	959
Sun Oct 24 12:20:10 2021	1635096010	5	968	973	968
Sun Oct 24 12:20:10 2021	1635096010	5	970	975	970
Sun Oct 24 12:20:10 2021	1635096010	5	971	976	971
Sun Oct 24 12:20:10 2021	1635096010	5	980	985	980
Sun Oct 24 12:20:10 2021	1635096010	5	981	986	981
Sun Oct 24 12:20:10 2021	1635096010	5	983	987	982
Sun Oct 24 12:20:10 2021	1635096010	5	991	996	991
Sun Oct 24 12:20:10 2021	1635096010	5	991	996	991
Sun Oct 24 12:20:10 2021	1635096010	5	993	997	993
Sun Oct 24 12:20:10 2021	1635096010	5	1002	1007	1002
Sun Oct 24 12:20:10 2021	1635096010	5	1003	1008	1003
Sun Oct 24 12:20:10 2021	1635096010	5	1005	1009	1005
Sun Oct 24 12:20:10 2021	1635096010	5	1014	1018	1014
Sun Oct 24 12:20:10 2021	1635096010	5	1015	1020	1015
Sun Oct 24 12:20:10 2021	1635096010	5	1016	1021	1016
Sun Oct 24 12:20:10 2021	1635096010	5	1026	1030	1026
Sun Oct 24 12:20:10 2021	1635096010	5	1027	1032	1027
Sun Oct 24 12:20:10 2021	1635096010	5	1029	1034	1029
Sun Oct 24 12:20:10 2021	1635096010	5	1039	1043	1039
Sun Oct 24 12:20:10 2021	1635096010	5	1039	1044	1039
Sun Oct 24 12:20:10 2021	1635096010	5	1041	1045	1041
Sun Oct 24 12:20:10 2021	1635096010	4	1051	1056	1051
Sun Oct 24 12:20:10 2021	1635096010	4	1053	1057	1053
Sun Oct 24 12:20:10 2021	1635096010	4	1054	1059	1051
Sun Oct 24 12:20:13 2021	1635096013	0	1062	1062	1062
Sun Oct 24 12:20:13 2021	1635096013	0	1062	1062	1062
Sun Oct 24 12:20:13 2021	1635096013	0	1062	1063	1062
Sun Oct 24 12:20:13 2021	1635096013	0	1063	1063	1063
Sun Oct 24 12:20:13 2021	1635096013	0	1063	1063	1063
Sun Oct 24 12:20:13 2021	1635096013	0	1063	1063	1063
Sun Oct 24 12:20:13 2021	1635096013	0	1064	1064	1063
Sun Oct 24 12:20:13 2021	1635096013	0	1064	1064	1064
Sun Oct 24 12:20:13 2021	1635096013	0	1065	1065	1065
Sun Oct 24 12:20:13 2021	1635096013	0	1065	1065	1065
Sun Oct 24 12:20:13 2021	1635096013	0	1065	1065	1065
Sun Oct 24 12:20:13 2021	1635096013	0	1066	1066	1065
Sun Oct 24 12:20:13 2021	1635096013	0	1066	1066	1066
Sun Oct 24 12:20:13 2021	1635096013	0	1066	1066	1066
Sun Oct 24 12:20:13 2021	1635096013	0	1066	1066	1066
Sun Oct 24 12:20:13 2021	1635096013	0	1066	1066	1066
Sun Oct 24 12:20:13 2021	1635096013	0	1066	1066	1066
Sun Oct 24 12:20:12 2021	1635096012	0	1066	1066	1066
Sun Oct 24 12:20:13 2021	1635096013	0	1066	1066	1066
Sun Oct 24 12:20:13 2021	1635096013	0	1066	1066	1066
Sun Oct 24 12:20:12 2021	1635096012	0	1066	1066	1066
Sun Oct 24 12:20:13 2021	1635096013	0	1066	1067	1066
Sun Oct 24 12:20:13 2021	1635096013	0	1067	1067	1067
Sun Oct 24 12:20:13 2021	1635096013	0	1067	1067	1067
Sun Oct 24 12:20:13 2021	1635096013	0	1067	1067	1067
Sun Oct 24 12:20:13 2021	1635096013	0	1067	1067	1067
Sun Oct 24 12:20:13 2021	1635096013	0	1067	1067	1067
Sun Oct 24 12:20:13 2021	1635096013	0	1067	1067	1067
Sun Oct 24 12:20:13 2021	1635096013	0	1067	1067	1067
Sun Oct 24 12:20:13 2021	1635096013	0	1067	1067	1067
Sun Oct 24 12:20:13 2021	1635096013	0	1067	1067	1067
Sun Oct 24 12:20:12 2021	1635096012	0	1067	1067	1065
Sun Oct 24 12:20:13 2021	1635096013	0	1067	1067	1067
Sun Oct 24 12:20:10 2021	1635096010	4	1063	1068	1063
Sun Oct 24 12:20:12 2021	1635096012	0	1067	1068	1067
Sun Oct 24 12:20:13 2021	1635096013	0	1068	1068	1066
Sun Oct 24 12:20:13 2021	1635096013	0	1068	1068	1068
Sun Oct 24 12:20:12 2021	1635096012	0	1068	1068	1068
Sun Oct 24 12:20:13 2021	1635096013	0	1068	1068	1068
Sun Oct 24 12:20:13 2021	1635096013	0	1068	1068	1068
Sun Oct 24 12:20:11 2021	1635096011	0	1068	1068	1068
Sun Oct 24 12:20:11 2021	1635096011	0	1068	1068	1068
Sun Oct 24 12:20:11 2021	1635096011	0	1068	1068	1068
Sun Oct 24 12:20:13 2021	1635096013	0	1068	1068	1068
Sun Oct 24 12:20:13 2021	1635096013	0	1068	1068	1068
Sun Oct 24 12:20:13 2021	1635096013	0	1068	1068	1068
Sun Oct 24 12:20:13 2021	1635096013	0	1068	1068	1068
Sun Oct 24 12:20:13 2021	1635096013	0	1068	1069	1068
Sun Oct 24 12:20:13 2021	1635096013	0	1069	1069	1068
Sun Oct 24 12:20:11 2021	1635096011	0	1069	1069	1069
Sun Oct 24 12:20:10 2021	1635096010	4	1065	1069	1065
Sun Oct 24 12:20:13 2021	1635096013	0	1069	1069	1069
Sun Oct 24 12:20:12 2021	1635096012	0	1069	1069	1069
Sun Oct 24 12:20:13 2021	1635096013	0	1069	1069	1069
Sun Oct 24 12:20:13 2021	1635096013	0	1069	1069	1069
Sun Oct 24 12:20:12 2021	1635096012	0	1069	1069	1069
Sun Oct 24 12:20:11 2021	1635096011	0	1069	1069	1069
Sun Oct 24 12:20:13 2021	1635096013	0	1069	1069	1069
Sun Oct 24 12:20:13 2021	1635096013	0	1069	1069	1069
Sun Oct 24 12:20:13 2021	1635096013	0	1069	1069	1069
Sun Oct 24 12:20:11 2021	1635096011	0	1069	1069	1069
Sun Oct 24 12:20:12 2021	1635096012	0	1069	1069	1069
Sun Oct 24 12:20:13 2021	1635096013	0	1070	1070	1069
Sun Oct 24 12:20:13 2021	1635096013	0	1070	1070	1070
Sun Oct 24 12:20:11 2021	1635096011	0	1070	1070	1069
Sun Oct 24 12:20:12 2021	1635096012	0	1070	1070	1070
Sun Oct 24 12:20:13 2021	1635096013	0	1070	1070	1070
Sun Oct 24 12:20:12 2021	1635096012	0	1070	1070	1070
Sun Oct 24 12:20:13 2021	1635096013	0	1070	1070	1070
Sun Oct 24 12:20:13 2021	1635096013	0	1070	1070	1070
Sun Oct 24 12:20:13 2021	1635096013	0	1070	1070	1070
Sun Oct 24 12:20:13 2021	1635096013	0	1070	1070	1070
Sun Oct 24 12:20:13 2021	1635096013	0	1070	1070	1070
Sun Oct 24 12:20:13 2021	1635096013	0	1070	1070	1070
Sun Oct 24 12:20:12 2021	1635096012	0	1070	1070	1070
Sun Oct 24 12:20:10 2021	1635096010	4	1066	1070	1063
Sun Oct 24 12:20:13 2021	1635096013	0	1070	1070	1070
Sun Oct 24 12:20:12 2021	1635096012	0	1070	1070	1070
Sun Oct 24 12:20:13 2021	1635096013	0	1071	1071	1071
Sun Oct 24 12:20:13 2021	1635096013	0	1071	1071	1071
Sun Oct 24 12:20:12 2021	1635096012	0	1071	1071	1071
Sun Oct 24 12:20:13 2021	1635096013	0	1071	1071	1071
Sun Oct 24 12:20:13 2021	1635096013	0	1071	1071	1071
Sun Oct 24 12:20:13 2021	1635096013	0	1071	1071	1071
Sun Oct 24 12:20:12 2021	1635096012	0	1071	1071	1071
Sun Oct 24 12:20:13 2021	1635096013	0	1071	1071	1071
Sun Oct 24 12:20:12 2021	1635096012	0	1071	1071	1071
Sun Oct 24 12:20:13 2021	1635096013	0	1071	1071	1071
Sun Oct 24 12:20:13 2021	1635096013	0	1071	1071	1071
Sun Oct 24 12:20:11 2021	1635096011	0	1071	1071	1071
Sun Oct 24 12:20:12 2021	1635096012	0	1071	1071	1071
Sun Oct 24 12:20:13 2021	1635096013	0	1071	1071	1071
Sun Oct 24 12:20:13 2021	1635096013	0	1071	1071	1071
Sun Oct 24 12:20:13 2021	1635096013	0	1071	1071	1071
Sun Oct 24 12:20:13 2021	1635096013	0	1071	1071	1071
Sun Oct 24 12:20:13 2021	1635096013	0	1071	1071	1071
Sun Oct 24 12:20:11 2021	1635096011	0	1071	1071	1071
Sun Oct 24 12:20:13 2021	1635096013	0	1071	1071	1071
Sun Oct 24 12:20:13 2021	1635096013	0	1071	1072	1071
Sun Oct 24 12:20:13 2021	1635096013	0	1072	1072	1072
Sun Oct 24 12:20:13 2021	1635096013	0	1072	1072	1072
Sun Oct 24 12:20:13 2021	1635096013	0	1072	1072	1072
Sun Oct 24 12:20:11 2021	1635096011	0	1072	1072	1072
Sun Oct 24 12:20:12 2021	1635096012	0	1072	1072	1072
Sun Oct 24 12:20:12 2021	1635096012	0	1072	1072	1072
Sun Oct 24 12:20:12 2021	1635096012	0	1072	1072	1072
Sun Oct 24 12:20:13 2021	1635096013	0	1072	1072	1072
Sun Oct 24 12:20:13 2021	1635096013	0	1072	1072	1072
Sun Oct 24 12:20:13 2021	1635096013	0	1072	1072	1072
Sun Oct 24 12:20:12 2021	1635096012	0	1072	1072	1072
Sun Oct 24 12:20:13 2021	1635096013	0	1072	1072	1072
Sun Oct 24 12:20:12 2021	1635096012	0	1072	1072	1072
Sun Oct 24 12:20:12 2021	1635096012	0	1072	1072	1072
Sun Oct 24 12:20:12 2021	1635096012	0	1072	1072	1072
Sun Oct 24 12:20:11 2021	1635096011	0	1072	1072	1072
Sun Oct 24 12:20:13 2021	1635096013	0	1072	1072	1072
Sun Oct 24 12:20:11 2021	1635096011	0	1072	1072	1072
Sun Oct 24 12:20:12 2021	1635096012	0	1072	1073	1072
Sun Oct 24 12:20:11 2021	1635096011	0	1072	1073	1072
Sun Oct 24 12:20:13 2021	1635096013	0	1073	1073	1072
Sun Oct 24 12:20:12 2021	1635096012	0	1073	1073	1073
Sun Oct 24 12:20:13 2021	1635096013	0	1073	1073	1073
Sun Oct 24 12:20:13 2021	1635096013	0	1073	1073	1073
Sun Oct 24 12:20:13 2021	1635096013	0	1073	1073	1073
Sun Oct 24 12:20:11 2021	1635096011	0	1073	1073	1073
Sun Oct 24 12:20:13 2021	1635096013	0	1073	1073	1073
Sun Oct 24 12:20:11 2021	1635096011	0	1073	1073	1073
Sun Oct 24 12:20:12 2021	1635096012	0	1073	1073	1073
Sun Oct 24 12:20:13 2021	1635096013	0	1073	1073	1073
Sun Oct 24 12:20:11 2021	1635096011	0	1073	1073	1073
Sun Oct 24 12:20:13 2021	1635096013	0	1073	1073	1073
Sun Oct 24 12:20:11 2021	1635096011	0	1073	1073	1073
Sun Oct 24 12:20:13 2021	1635096013	0	1073	1073	1073
Sun Oct 24 12:20:13 2021	1635096013	0	1073	1073	1073
Sun Oct 24 12:20:13 2021	1635096013	0	1073	1073	1073
Sun Oct 24 12:20:11 2021	1635096011	0	1073	1073	1073
Sun Oct 24 12:20:13 2021	1635096013	0	1073	1073	1073
Sun Oct 24 12:20:13 2021	1635096013	0	1073	1073	1073
Sun Oct 24 12:20:13 2021	1635096013	0	1073	1073	1073
Sun Oct 24 12:20:11 2021	1635096011	0	1073	1073	1073
Sun Oct 24 12:20:13 2021	1635096013	0	1073	1073	1073
Sun Oct 24 12:20:11 2021	1635096011	0	1073	1073	1073
Sun Oct 24 12:20:13 2021	1635096013	0	1073	1073	1073
Sun Oct 24 12:20:13 2021	1635096013	0	1073	1073	1073
Sun Oct 24 12:20:13 2021	1635096013	0	1073	1073	1073
Sun Oct 24 12:20:13 2021	1635096013	0	1073	1074	1073
Sun Oct 24 12:20:13 2021	1635096013	0	1074	1074	1073
Sun Oct 24 12:20:11 2021	1635096011	0	1074	1074	1074
Sun Oct 24 12:20:13 2021	1635096013	0	1074	1074	1073
Sun Oct 24 12:20:13 2021	1635096013	0	1074	1074	1073
Sun Oct 24 12:20:12 2021	1635096012	0	1074	1074	1073
Sun Oct 24 12:20:13 2021	1635096013	0	1074	1074	1074
Sun Oct 24 12:20:13 2021	1635096013	0	1074	1074	1074
Sun Oct 24 12:20:13 2021	1635096013	0	1074	1074	1074
Sun Oct 24 12:20:13 2021	1635096013	0	1074	1074	1074
Sun Oct 24 12:20:13 2021	1635096013	0	1074	1074	1074
Sun Oct 24 12:20:11 2021	1635096011	0	1074	1074	1074
Sun Oct 24 12:20:13 2021	1635096013	0	1074	1074	1073
Sun Oct 24 12:20:13 2021	1635096013	0	1074	1074	1074
Sun Oct 24 12:20:11 2021	1635096011	0	1074	1074	1074
Sun Oct 24 12:20:13 2021	1635096013	0	1074	1074	1074
Sun Oct 24 12:20:13 2021	1635096013	0	1074	1074	1074
Sun Oct 24 12:20:11 2021	1635096011	0	1074	1074	1074
Sun Oct 24 12:20:13 2021	1635096013	0	1074	1074	1074
Sun Oct 24 12:20:13 2021	1635096013	0	1074	1074	1074
Sun Oct 24 12:20:12 2021	1635096012	0	1074	1074	1074
Sun Oct 24 12:20:13 2021	1635096013	0	1074	1074	1074
Sun Oct 24 12:20:12 2021	1635096012	0	1074	1074	1074
Sun Oct 24 12:20:13 2021	1635096013	0	1074	1074	1074
Sun Oct 24 12:20:13 2021	1635096013	0	1074	1074	1074
Sun Oct 24 12:20:12 2021	1635096012	0	1074	1075	1074
Sun Oct 24 12:20:13 2021	1635096013	0	1075	1075	1075
Sun Oct 24 12:20:12 2021	1635096012	0	1075	1075	1075
Sun Oct 24 12:20:13 2021	1635096013	0	1075	1075	1075
Sun Oct 24 12:20:11 2021	1635096011	0	1075	1075	1075
