starttime	seconds	ctime	dtime	ttime	wait
Sun Oct 24 12:13:05 2021	1635095585	8	219	227	219
Sun Oct 24 12:13:05 2021	1635095585	8	229	236	229
Sun Oct 24 12:13:05 2021	1635095585	8	230	238	230
Sun Oct 24 12:13:05 2021	1635095585	8	231	239	231
Sun Oct 24 12:13:05 2021	1635095585	8	241	248	241
Sun Oct 24 12:13:05 2021	1635095585	8	243	250	242
Sun Oct 24 12:13:05 2021	1635095585	8	244	252	243
Sun Oct 24 12:13:05 2021	1635095585	8	253	261	253
Sun Oct 24 12:13:05 2021	1635095585	8	255	262	255
Sun Oct 24 12:13:05 2021	1635095585	8	256	264	256
Sun Oct 24 12:13:05 2021	1635095585	8	265	273	265
Sun Oct 24 12:13:05 2021	1635095585	8	267	274	267
Sun Oct 24 12:13:05 2021	1635095585	8	268	276	268
Sun Oct 24 12:13:05 2021	1635095585	7	277	285	277
Sun Oct 24 12:13:05 2021	1635095585	7	279	286	279
Sun Oct 24 12:13:05 2021	1635095585	7	280	288	280
Sun Oct 24 12:13:05 2021	1635095585	7	289	296	289
Sun Oct 24 12:13:05 2021	1635095585	7	291	298	291
Sun Oct 24 12:13:05 2021	1635095585	7	292	300	292
Sun Oct 24 12:13:05 2021	1635095585	7	301	309	301
Sun Oct 24 12:13:05 2021	1635095585	7	303	310	303
Sun Oct 24 12:13:05 2021	1635095585	7	304	312	304
Sun Oct 24 12:13:05 2021	1635095585	7	313	321	313
Sun Oct 24 12:13:05 2021	1635095585	7	315	322	315
Sun Oct 24 12:13:05 2021	1635095585	7	316	324	316
Sun Oct 24 12:13:05 2021	1635095585	7	325	332	325
Sun Oct 24 12:13:05 2021	1635095585	7	327	334	327
Sun Oct 24 12:13:05 2021	1635095585	7	328	336	328
Sun Oct 24 12:13:05 2021	1635095585	7	337	344	337
Sun Oct 24 12:13:05 2021	1635095585	7	339	346	339
Sun Oct 24 12:13:05 2021	1635095585	7	340	347	340
Sun Oct 24 12:13:05 2021	1635095585	7	349	356	349
Sun Oct 24 12:13:05 2021	1635095585	7	351	358	350
Sun Oct 24 12:13:05 2021	1635095585	7	352	359	352
Sun Oct 24 12:13:05 2021	1635095585	7	361	368	361
Sun Oct 24 12:13:05 2021	1635095585	7	363	370	362
Sun Oct 24 12:13:05 2021	1635095585	7	364	371	362
Sun Oct 24 12:13:05 2021	1635095585	7	371	379	371
Sun Oct 24 12:13:05 2021	1635095585	7	374	381	374
Sun Oct 24 12:13:05 2021	1635095585	7	374	382	374
Sun Oct 24 12:13:05 2021	1635095585	7	384	391	384
Sun Oct 24 12:13:05 2021	1635095585	7	386	393	386
Sun Oct 24 12:13:05 2021	1635095585	7	386	393	386
Sun Oct 24 12:13:05 2021	1635095585	7	396	403	396
Sun Oct 24 12:13:05 2021	1635095585	7	398	405	397
Sun Oct 24 12:13:05 2021	1635095585	7	398	405	398
Sun Oct 24 12:13:05 2021	1635095585	7	408	415	408
Sun Oct 24 12:13:05 2021	1635095585	7	410	417	410
Sun Oct 24 12:13:05 2021	1635095585	7	410	417	410
Sun Oct 24 12:13:05 2021	1635095585	7	420	427	420
Sun Oct 24 12:13:05 2021	1635095585	7	421	428	421
Sun Oct 24 12:13:05 2021	1635095585	7	422	429	422
Sun Oct 24 12:13:05 2021	1635095585	7	432	438	431
Sun Oct 24 12:13:05 2021	1635095585	7	433	440	433
Sun Oct 24 12:13:05 2021	1635095585	7	434	441	434
Sun Oct 24 12:13:05 2021	1635095585	7	444	451	444
Sun Oct 24 12:13:05 2021	1635095585	7	445	452	445
Sun Oct 24 12:13:05 2021	1635095585	7	446	453	446
Sun Oct 24 12:13:05 2021	1635095585	7	456	462	456
Sun Oct 24 12:13:05 2021	1635095585	7	457	464	457
Sun Oct 24 12:13:05 2021	1635095585	7	458	465	458
Sun Oct 24 12:13:05 2021	1635095585	7	466	473	466
Sun Oct 24 12:13:05 2021	1635095585	7	468	475	468
Sun Oct 24 12:13:05 2021	1635095585	7	470	477	470
Sun Oct 24 12:13:05 2021	1635095585	7	478	485	478
Sun Oct 24 12:13:05 2021	1635095585	7	480	487	480
Sun Oct 24 12:13:05 2021	1635095585	7	481	488	481
Sun Oct 24 12:13:05 2021	1635095585	7	490	497	490
Sun Oct 24 12:13:05 2021	1635095585	7	492	498	492
Sun Oct 24 12:13:05 2021	1635095585	7	493	500	493
Sun Oct 24 12:13:05 2021	1635095585	7	502	508	501
Sun Oct 24 12:13:05 2021	1635095585	7	503	510	503
Sun Oct 24 12:13:05 2021	1635095585	7	504	511	504
Sun Oct 24 12:13:05 2021	1635095585	7	513	520	513
Sun Oct 24 12:13:05 2021	1635095585	6	514	520	514
Sun Oct 24 12:13:05 2021	1635095585	6	517	523	517
Sun Oct 24 12:13:05 2021	1635095585	6	530	536	530
Sun Oct 24 12:13:05 2021	1635095585	6	532	538	532
Sun Oct 24 12:13:05 2021	1635095585	6	534	540	534
Sun Oct 24 12:13:05 2021	1635095585	6	545	551	545
Sun Oct 24 12:13:05 2021	1635095585	6	546	552	546
Sun Oct 24 12:13:05 2021	1635095585	6	548	555	548
Sun Oct 24 12:13:05 2021	1635095585	6	558	564	558
Sun Oct 24 12:13:05 2021	1635095585	6	559	566	559
Sun Oct 24 12:13:05 2021	1635095585	6	561	568	561
Sun Oct 24 12:13:05 2021	1635095585	6	571	577	571
Sun Oct 24 12:13:05 2021	1635095585	6	573	579	573
Sun Oct 24 12:13:05 2021	1635095585	6	574	580	574
Sun Oct 24 12:13:05 2021	1635095585	6	584	590	584
Sun Oct 24 12:13:05 2021	1635095585	6	585	592	585
Sun Oct 24 12:13:05 2021	1635095585	6	587	593	587
Sun Oct 24 12:13:05 2021	1635095585	6	597	603	597
Sun Oct 24 12:13:05 2021	1635095585	6	597	603	597
Sun Oct 24 12:13:05 2021	1635095585	6	600	606	600
Sun Oct 24 12:13:05 2021	1635095585	6	609	615	609
Sun Oct 24 12:13:05 2021	1635095585	6	610	616	609
Sun Oct 24 12:13:05 2021	1635095585	6	612	618	612
Sun Oct 24 12:13:05 2021	1635095585	6	622	628	622
Sun Oct 24 12:13:05 2021	1635095585	6	624	630	623
Sun Oct 24 12:13:05 2021	1635095585	6	625	631	625
Sun Oct 24 12:13:05 2021	1635095585	6	634	640	634
Sun Oct 24 12:13:05 2021	1635095585	6	636	642	636
Sun Oct 24 12:13:05 2021	1635095585	6	638	643	637
Sun Oct 24 12:13:05 2021	1635095585	6	646	652	646
Sun Oct 24 12:13:05 2021	1635095585	6	648	654	648
Sun Oct 24 12:13:05 2021	1635095585	6	650	656	650
Sun Oct 24 12:13:05 2021	1635095585	6	659	665	659
Sun Oct 24 12:13:05 2021	1635095585	6	661	666	660
Sun Oct 24 12:13:05 2021	1635095585	6	661	667	661
Sun Oct 24 12:13:05 2021	1635095585	6	671	677	671
Sun Oct 24 12:13:05 2021	1635095585	6	673	679	673
Sun Oct 24 12:13:05 2021	1635095585	6	675	680	674
Sun Oct 24 12:13:05 2021	1635095585	6	683	689	683
Sun Oct 24 12:13:05 2021	1635095585	6	685	691	685
Sun Oct 24 12:13:05 2021	1635095585	6	687	692	687
Sun Oct 24 12:13:05 2021	1635095585	6	696	702	696
Sun Oct 24 12:13:05 2021	1635095585	6	697	703	697
Sun Oct 24 12:13:05 2021	1635095585	6	699	704	699
Sun Oct 24 12:13:05 2021	1635095585	6	709	714	709
Sun Oct 24 12:13:05 2021	1635095585	6	709	715	709
Sun Oct 24 12:13:05 2021	1635095585	6	712	718	712
Sun Oct 24 12:13:05 2021	1635095585	6	721	727	721
Sun Oct 24 12:13:05 2021	1635095585	6	723	728	723
Sun Oct 24 12:13:05 2021	1635095585	6	724	730	724
Sun Oct 24 12:13:05 2021	1635095585	6	733	739	733
Sun Oct 24 12:13:05 2021	1635095585	6	735	741	735
Sun Oct 24 12:13:05 2021	1635095585	6	737	742	737
Sun Oct 24 12:13:05 2021	1635095585	6	746	752	746
Sun Oct 24 12:13:05 2021	1635095585	5	748	753	748
Sun Oct 24 12:13:05 2021	1635095585	5	749	755	749
Sun Oct 24 12:13:05 2021	1635095585	5	759	764	759
Sun Oct 24 12:13:05 2021	1635095585	5	761	766	761
Sun Oct 24 12:13:05 2021	1635095585	5	762	768	762
Sun Oct 24 12:13:05 2021	1635095585	5	772	777	772
Sun Oct 24 12:13:05 2021	1635095585	5	773	778	773
Sun Oct 24 12:13:05 2021	1635095585	5	775	780	775
Sun Oct 24 12:13:05 2021	1635095585	5	785	790	785
Sun Oct 24 12:13:05 2021	1635095585	5	787	792	787
Sun Oct 24 12:13:05 2021	1635095585	5	790	795	790
Sun Oct 24 12:13:05 2021	1635095585	5	796	802	796
Sun Oct 24 12:13:05 2021	1635095585	5	799	804	798
Sun Oct 24 12:13:05 2021	1635095585	5	801	806	801
Sun Oct 24 12:13:05 2021	1635095585	5	810	816	809
Sun Oct 24 12:13:05 2021	1635095585	5	812	817	812
Sun Oct 24 12:13:05 2021	1635095585	5	814	819	814
Sun Oct 24 12:13:05 2021	1635095585	5	823	828	823
Sun Oct 24 12:13:05 2021	1635095585	5	824	829	824
Sun Oct 24 12:13:05 2021	1635095585	5	826	831	826
Sun Oct 24 12:13:05 2021	1635095585	5	835	840	835
Sun Oct 24 12:13:05 2021	1635095585	5	837	842	837
Sun Oct 24 12:13:05 2021	1635095585	5	838	843	838
Sun Oct 24 12:13:05 2021	1635095585	5	847	852	847
Sun Oct 24 12:13:05 2021	1635095585	5	849	854	849
Sun Oct 24 12:13:05 2021	1635095585	5	851	856	850
Sun Oct 24 12:13:05 2021	1635095585	5	860	865	860
Sun Oct 24 12:13:05 2021	1635095585	5	861	866	861
Sun Oct 24 12:13:05 2021	1635095585	5	863	868	863
Sun Oct 24 12:13:05 2021	1635095585	5	872	877	872
Sun Oct 24 12:13:05 2021	1635095585	5	874	879	874
Sun Oct 24 12:13:05 2021	1635095585	5	876	881	876
Sun Oct 24 12:13:05 2021	1635095585	5	883	888	883
Sun Oct 24 12:13:05 2021	1635095585	5	886	891	886
Sun Oct 24 12:13:05 2021	1635095585	5	889	893	889
Sun Oct 24 12:13:05 2021	1635095585	5	896	901	896
Sun Oct 24 12:13:05 2021	1635095585	5	899	904	899
Sun Oct 24 12:13:05 2021	1635095585	5	902	907	902
Sun Oct 24 12:13:05 2021	1635095585	5	910	914	910
Sun Oct 24 12:13:05 2021	1635095585	5	913	918	913
Sun Oct 24 12:13:05 2021	1635095585	5	916	920	916
Sun Oct 24 12:13:05 2021	1635095585	5	922	927	922
Sun Oct 24 12:13:05 2021	1635095585	5	926	931	926
Sun Oct 24 12:13:05 2021	1635095585	5	929	933	928
Sun Oct 24 12:13:05 2021	1635095585	5	936	940	936
Sun Oct 24 12:13:05 2021	1635095585	4	939	944	939
Sun Oct 24 12:13:05 2021	1635095585	4	942	946	941
Sun Oct 24 12:13:05 2021	1635095585	4	952	956	952
Sun Oct 24 12:13:05 2021	1635095585	4	954	958	954
Sun Oct 24 12:13:05 2021	1635095585	4	956	960	955
Sun Oct 24 12:13:05 2021	1635095585	4	964	968	964
Sun Oct 24 12:13:05 2021	1635095585	4	968	972	967
Sun Oct 24 12:13:05 2021	1635095585	4	969	974	969
Sun Oct 24 12:13:05 2021	1635095585	4	981	985	981
Sun Oct 24 12:13:05 2021	1635095585	4	983	987	983
Sun Oct 24 12:13:05 2021	1635095585	4	985	989	984
Sun Oct 24 12:13:05 2021	1635095585	4	996	1001	996
Sun Oct 24 12:13:05 2021	1635095585	4	999	1003	999
Sun Oct 24 12:13:05 2021	1635095585	4	1000	1005	1000
Sun Oct 24 12:13:05 2021	1635095585	4	1012	1016	1012
Sun Oct 24 12:13:05 2021	1635095585	4	1012	1017	1012
Sun Oct 24 12:13:05 2021	1635095585	4	1016	1020	1016
Sun Oct 24 12:13:05 2021	1635095585	4	1026	1030	1026
Sun Oct 24 12:13:05 2021	1635095585	4	1028	1032	1028
Sun Oct 24 12:13:05 2021	1635095585	4	1030	1034	1030
Sun Oct 24 12:13:05 2021	1635095585	4	1040	1044	1040
Sun Oct 24 12:13:05 2021	1635095585	4	1042	1046	1041
Sun Oct 24 12:13:05 2021	1635095585	4	1044	1048	1044
Sun Oct 24 12:13:05 2021	1635095585	4	1054	1058	1054
Sun Oct 24 12:13:05 2021	1635095585	4	1056	1060	1056
Sun Oct 24 12:13:06 2021	1635095586	0	1062	1062	1062
Sun Oct 24 12:13:05 2021	1635095585	4	1058	1062	1058
Sun Oct 24 12:13:06 2021	1635095586	0	1065	1065	1065
Sun Oct 24 12:13:06 2021	1635095586	0	1066	1066	1066
Sun Oct 24 12:13:06 2021	1635095586	0	1066	1067	1066
Sun Oct 24 12:13:06 2021	1635095586	0	1066	1067	1066
Sun Oct 24 12:13:06 2021	1635095586	0	1067	1067	1067
Sun Oct 24 12:13:06 2021	1635095586	0	1067	1067	1067
Sun Oct 24 12:13:06 2021	1635095586	0	1068	1068	1068
Sun Oct 24 12:13:06 2021	1635095586	0	1068	1068	1068
Sun Oct 24 12:13:06 2021	1635095586	0	1068	1068	1068
Sun Oct 24 12:13:06 2021	1635095586	0	1068	1068	1068
Sun Oct 24 12:13:06 2021	1635095586	0	1068	1068	1068
Sun Oct 24 12:13:06 2021	1635095586	0	1069	1069	1069
Sun Oct 24 12:13:06 2021	1635095586	0	1069	1069	1069
Sun Oct 24 12:13:06 2021	1635095586	0	1069	1069	1069
Sun Oct 24 12:13:06 2021	1635095586	0	1069	1069	1069
Sun Oct 24 12:13:06 2021	1635095586	0	1069	1070	1069
Sun Oct 24 12:13:06 2021	1635095586	0	1070	1070	1069
Sun Oct 24 12:13:06 2021	1635095586	0	1070	1070	1070
Sun Oct 24 12:13:06 2021	1635095586	0	1070	1070	1070
Sun Oct 24 12:13:06 2021	1635095586	0	1070	1070	1070
Sun Oct 24 12:13:06 2021	1635095586	0	1070	1070	1070
Sun Oct 24 12:13:06 2021	1635095586	0	1070	1070	1070
Sun Oct 24 12:13:06 2021	1635095586	0	1071	1071	1070
Sun Oct 24 12:13:06 2021	1635095586	0	1071	1071	1071
Sun Oct 24 12:13:06 2021	1635095586	0	1071	1071	1071
Sun Oct 24 12:13:06 2021	1635095586	0	1072	1072	1072
Sun Oct 24 12:13:06 2021	1635095586	0	1072	1072	1072
Sun Oct 24 12:13:05 2021	1635095585	0	1072	1072	1072
Sun Oct 24 12:13:05 2021	1635095585	4	1068	1072	1068
Sun Oct 24 12:13:06 2021	1635095586	0	1072	1072	1072
Sun Oct 24 12:13:06 2021	1635095586	0	1073	1073	1073
Sun Oct 24 12:13:06 2021	1635095586	0	1073	1073	1073
Sun Oct 24 12:13:06 2021	1635095586	0	1074	1074	1074
Sun Oct 24 12:13:05 2021	1635095585	4	1070	1074	1070
Sun Oct 24 12:13:06 2021	1635095586	0	1074	1074	1074
Sun Oct 24 12:13:06 2021	1635095586	0	1074	1074	1074
Sun Oct 24 12:13:05 2021	1635095585	0	1074	1074	1072
Sun Oct 24 12:13:06 2021	1635095586	0	1074	1074	1074
Sun Oct 24 12:13:05 2021	1635095585	0	1074	1074	1074
Sun Oct 24 12:13:06 2021	1635095586	0	1074	1074	1074
Sun Oct 24 12:13:06 2021	1635095586	0	1074	1075	1074
Sun Oct 24 12:13:06 2021	1635095586	0	1075	1075	1074
Sun Oct 24 12:13:05 2021	1635095585	0	1075	1075	1074
Sun Oct 24 12:13:06 2021	1635095586	0	1075	1075	1075
Sun Oct 24 12:13:06 2021	1635095586	0	1075	1075	1075
Sun Oct 24 12:13:06 2021	1635095586	0	1075	1075	1075
Sun Oct 24 12:13:06 2021	1635095586	0	1076	1076	1076
Sun Oct 24 12:13:06 2021	1635095586	0	1076	1076	1076
Sun Oct 24 12:13:06 2021	1635095586	0	1076	1076	1076
Sun Oct 24 12:13:06 2021	1635095586	0	1076	1076	1076
Sun Oct 24 12:13:06 2021	1635095586	0	1076	1076	1076
Sun Oct 24 12:13:05 2021	1635095585	4	1073	1076	1072
Sun Oct 24 12:13:06 2021	1635095586	0	1077	1077	1076
Sun Oct 24 12:13:06 2021	1635095586	0	1078	1078	1078
Sun Oct 24 12:13:06 2021	1635095586	0	1078	1078	1078
Sun Oct 24 12:13:06 2021	1635095586	0	1079	1079	1078
Sun Oct 24 12:13:05 2021	1635095585	0	1079	1079	1079
Sun Oct 24 12:13:06 2021	1635095586	0	1079	1079	1079
Sun Oct 24 12:13:06 2021	1635095586	0	1080	1080	1080
Sun Oct 24 12:13:06 2021	1635095586	0	1080	1080	1080
Sun Oct 24 12:13:06 2021	1635095586	0	1081	1081	1081
Sun Oct 24 12:13:06 2021	1635095586	0	1081	1081	1081
Sun Oct 24 12:13:06 2021	1635095586	0	1082	1083	1082
Sun Oct 24 12:13:06 2021	1635095586	0	1083	1083	1083
Sun Oct 24 12:13:05 2021	1635095585	0	1083	1083	1083
Sun Oct 24 12:13:05 2021	1635095585	0	1083	1083	1083
Sun Oct 24 12:13:05 2021	1635095585	4	1080	1084	1080
Sun Oct 24 12:13:05 2021	1635095585	0	1084	1085	1084
Sun Oct 24 12:13:05 2021	1635095585	0	1085	1086	1085
Sun Oct 24 12:13:05 2021	1635095585	0	1086	1086	1086
Sun Oct 24 12:13:06 2021	1635095586	0	1086	1086	1086
Sun Oct 24 12:13:06 2021	1635095586	0	1087	1087	1086
Sun Oct 24 12:13:06 2021	1635095586	0	1087	1087	1087
Sun Oct 24 12:13:06 2021	1635095586	0	1088	1088	1088
Sun Oct 24 12:13:06 2021	1635095586	0	1089	1089	1089
Sun Oct 24 12:13:05 2021	1635095585	4	1086	1090	1084
Sun Oct 24 12:13:06 2021	1635095586	0	1090	1090	1090
Sun Oct 24 12:13:09 2021	1635095589	0	1090	1090	1090
Sun Oct 24 12:13:06 2021	1635095586	0	1092	1092	1092
Sun Oct 24 12:13:06 2021	1635095586	0	1092	1092	1092
Sun Oct 24 12:13:05 2021	1635095585	0	1093	1093	1093
Sun Oct 24 12:13:06 2021	1635095586	0	1093	1093	1093
Sun Oct 24 12:13:06 2021	1635095586	0	1093	1093	1093
Sun Oct 24 12:13:09 2021	1635095589	0	1093	1093	1093
Sun Oct 24 12:13:08 2021	1635095588	0	1093	1094	1093
Sun Oct 24 12:13:08 2021	1635095588	0	1094	1094	1094
Sun Oct 24 12:13:05 2021	1635095585	4	1090	1094	1090
Sun Oct 24 12:13:06 2021	1635095586	0	1094	1094	1094
Sun Oct 24 12:13:08 2021	1635095588	0	1094	1094	1094
Sun Oct 24 12:13:08 2021	1635095588	0	1094	1094	1094
Sun Oct 24 12:13:06 2021	1635095586	0	1094	1094	1094
Sun Oct 24 12:13:08 2021	1635095588	0	1095	1095	1095
Sun Oct 24 12:13:08 2021	1635095588	0	1095	1095	1095
Sun Oct 24 12:13:08 2021	1635095588	0	1095	1095	1095
Sun Oct 24 12:13:08 2021	1635095588	0	1095	1095	1095
Sun Oct 24 12:13:06 2021	1635095586	0	1095	1095	1095
Sun Oct 24 12:13:08 2021	1635095588	0	1095	1095	1095
Sun Oct 24 12:13:08 2021	1635095588	0	1095	1095	1095
Sun Oct 24 12:13:08 2021	1635095588	0	1095	1095	1095
Sun Oct 24 12:13:08 2021	1635095588	0	1095	1096	1095
Sun Oct 24 12:13:08 2021	1635095588	0	1095	1096	1095
Sun Oct 24 12:13:08 2021	1635095588	0	1095	1096	1095
Sun Oct 24 12:13:08 2021	1635095588	0	1095	1096	1095
Sun Oct 24 12:13:08 2021	1635095588	0	1095	1096	1095
Sun Oct 24 12:13:08 2021	1635095588	0	1096	1096	1096
Sun Oct 24 12:13:09 2021	1635095589	0	1096	1096	1096
Sun Oct 24 12:13:08 2021	1635095588	0	1096	1096	1096
Sun Oct 24 12:13:08 2021	1635095588	0	1096	1096	1096
Sun Oct 24 12:13:08 2021	1635095588	0	1096	1096	1096
Sun Oct 24 12:13:09 2021	1635095589	0	1096	1096	1096
Sun Oct 24 12:13:08 2021	1635095588	0	1096	1096	1096
Sun Oct 24 12:13:08 2021	1635095588	0	1096	1096	1096
Sun Oct 24 12:13:08 2021	1635095588	0	1097	1097	1097
Sun Oct 24 12:13:08 2021	1635095588	0	1097	1097	1096
Sun Oct 24 12:13:08 2021	1635095588	0	1097	1097	1097
Sun Oct 24 12:13:08 2021	1635095588	0	1097	1097	1097
Sun Oct 24 12:13:09 2021	1635095589	0	1097	1097	1097
Sun Oct 24 12:13:08 2021	1635095588	0	1097	1097	1097
Sun Oct 24 12:13:08 2021	1635095588	0	1097	1097	1097
Sun Oct 24 12:13:08 2021	1635095588	0	1097	1097	1097
Sun Oct 24 12:13:08 2021	1635095588	0	1097	1097	1097
Sun Oct 24 12:13:08 2021	1635095588	0	1097	1098	1097
Sun Oct 24 12:13:08 2021	1635095588	0	1098	1098	1097
Sun Oct 24 12:13:06 2021	1635095586	0	1098	1098	1098
Sun Oct 24 12:13:08 2021	1635095588	0	1098	1098	1098
Sun Oct 24 12:13:06 2021	1635095586	0	1098	1098	1098
Sun Oct 24 12:13:08 2021	1635095588	0	1098	1098	1098
Sun Oct 24 12:13:09 2021	1635095589	0	1098	1098	1098
Sun Oct 24 12:13:06 2021	1635095586	0	1098	1099	1098
Sun Oct 24 12:13:09 2021	1635095589	0	1099	1099	1099
Sun Oct 24 12:13:08 2021	1635095588	0	1099	1099	1099
Sun Oct 24 12:13:08 2021	1635095588	0	1099	1099	1099
Sun Oct 24 12:13:08 2021	1635095588	0	1099	1099	1099
Sun Oct 24 12:13:08 2021	1635095588	0	1099	1099	1099
Sun Oct 24 12:13:09 2021	1635095589	0	1099	1099	1099
Sun Oct 24 12:13:08 2021	1635095588	0	1099	1099	1099
Sun Oct 24 12:13:08 2021	1635095588	0	1099	1099	1099
Sun Oct 24 12:13:08 2021	1635095588	0	1100	1100	1100
Sun Oct 24 12:13:08 2021	1635095588	0	1100	1100	1100
Sun Oct 24 12:13:09 2021	1635095589	0	1100	1100	1100
Sun Oct 24 12:13:09 2021	1635095589	0	1100	1100	1100
Sun Oct 24 12:13:08 2021	1635095588	0	1100	1100	1100
Sun Oct 24 12:13:08 2021	1635095588	0	1100	1100	1100
Sun Oct 24 12:13:08 2021	1635095588	0	1100	1101	1100
Sun Oct 24 12:13:08 2021	1635095588	0	1100	1101	1100
Sun Oct 24 12:13:08 2021	1635095588	0	1100	1101	1100
Sun Oct 24 12:13:09 2021	1635095589	0	1100	1101	1100
Sun Oct 24 12:13:09 2021	1635095589	0	1100	1101	1100
Sun Oct 24 12:13:06 2021	1635095586	0	1101	1101	1100
Sun Oct 24 12:13:08 2021	1635095588	0	1101	1101	1101
Sun Oct 24 12:13:09 2021	1635095589	0	1101	1101	1101
Sun Oct 24 12:13:08 2021	1635095588	0	1101	1101	1099
Sun Oct 24 12:13:06 2021	1635095586	0	1101	1101	1101
Sun Oct 24 12:13:08 2021	1635095588	0	1101	1101	1101
Sun Oct 24 12:13:07 2021	1635095587	0	1101	1101	1101
Sun Oct 24 12:13:08 2021	1635095588	0	1101	1102	1101
Sun Oct 24 12:13:09 2021	1635095589	0	1101	1102	1101
Sun Oct 24 12:13:09 2021	1635095589	0	1101	1102	1101
Sun Oct 24 12:13:05 2021	1635095585	4	1098	1102	1098
Sun Oct 24 12:13:08 2021	1635095588	0	1102	1102	1101
Sun Oct 24 12:13:09 2021	1635095589	0	1102	1102	1102
Sun Oct 24 12:13:08 2021	1635095588	0	1102	1102	1101
Sun Oct 24 12:13:08 2021	1635095588	0	1102	1102	1102
Sun Oct 24 12:13:06 2021	1635095586	0	1102	1102	1102
Sun Oct 24 12:13:09 2021	1635095589	0	1102	1102	1102
Sun Oct 24 12:13:08 2021	1635095588	0	1102	1102	1102
Sun Oct 24 12:13:08 2021	1635095588	0	1102	1102	1102
Sun Oct 24 12:13:09 2021	1635095589	0	1102	1102	1102
Sun Oct 24 12:13:09 2021	1635095589	0	1102	1102	1102
Sun Oct 24 12:13:08 2021	1635095588	0	1102	1102	1102
Sun Oct 24 12:13:08 2021	1635095588	0	1102	1102	1102
Sun Oct 24 12:13:09 2021	1635095589	0	1102	1102	1102
Sun Oct 24 12:13:08 2021	1635095588	0	1102	1102	1102
Sun Oct 24 12:13:08 2021	1635095588	0	1102	1102	1102
Sun Oct 24 12:13:09 2021	1635095589	0	1102	1103	1102
Sun Oct 24 12:13:08 2021	1635095588	0	1102	1103	1102
Sun Oct 24 12:13:08 2021	1635095588	0	1103	1103	1100
Sun Oct 24 12:13:09 2021	1635095589	0	1103	1103	1102
Sun Oct 24 12:13:08 2021	1635095588	0	1103	1103	1103
Sun Oct 24 12:13:08 2021	1635095588	0	1103	1103	1102
Sun Oct 24 12:13:09 2021	1635095589	0	1103	1103	1103
Sun Oct 24 12:13:09 2021	1635095589	0	1103	1103	1103
Sun Oct 24 12:13:08 2021	1635095588	0	1103	1103	1103
Sun Oct 24 12:13:08 2021	1635095588	0	1103	1103	1103
Sun Oct 24 12:13:08 2021	1635095588	0	1103	1103	1103
Sun Oct 24 12:13:09 2021	1635095589	0	1103	1103	1103
Sun Oct 24 12:13:06 2021	1635095586	0	1103	1103	1103
