starttime	seconds	ctime	dtime	ttime	wait
Sun Oct 24 12:24:06 2021	1635096246	11	173	184	173
Sun Oct 24 12:24:06 2021	1635096246	11	182	193	182
Sun Oct 24 12:24:06 2021	1635096246	11	183	194	183
Sun Oct 24 12:24:06 2021	1635096246	11	185	196	185
Sun Oct 24 12:24:06 2021	1635096246	11	194	205	194
Sun Oct 24 12:24:06 2021	1635096246	11	196	207	196
Sun Oct 24 12:24:06 2021	1635096246	11	197	208	197
Sun Oct 24 12:24:06 2021	1635096246	11	206	217	206
Sun Oct 24 12:24:06 2021	1635096246	11	209	220	209
Sun Oct 24 12:24:06 2021	1635096246	11	212	222	211
Sun Oct 24 12:24:06 2021	1635096246	11	222	233	222
Sun Oct 24 12:24:06 2021	1635096246	11	224	235	224
Sun Oct 24 12:24:06 2021	1635096246	11	225	236	225
Sun Oct 24 12:24:06 2021	1635096246	11	235	246	235
Sun Oct 24 12:24:06 2021	1635096246	11	237	248	237
Sun Oct 24 12:24:06 2021	1635096246	11	238	249	238
Sun Oct 24 12:24:06 2021	1635096246	11	248	259	248
Sun Oct 24 12:24:06 2021	1635096246	11	249	259	249
Sun Oct 24 12:24:06 2021	1635096246	11	250	261	250
Sun Oct 24 12:24:06 2021	1635096246	11	261	271	261
Sun Oct 24 12:24:06 2021	1635096246	11	262	273	262
Sun Oct 24 12:24:06 2021	1635096246	11	264	275	264
Sun Oct 24 12:24:06 2021	1635096246	11	273	284	273
Sun Oct 24 12:24:06 2021	1635096246	11	275	285	275
Sun Oct 24 12:24:06 2021	1635096246	11	276	287	276
Sun Oct 24 12:24:06 2021	1635096246	11	286	296	286
Sun Oct 24 12:24:06 2021	1635096246	11	287	298	287
Sun Oct 24 12:24:06 2021	1635096246	11	289	299	288
Sun Oct 24 12:24:06 2021	1635096246	11	297	308	297
Sun Oct 24 12:24:06 2021	1635096246	11	299	309	299
Sun Oct 24 12:24:06 2021	1635096246	11	300	310	300
Sun Oct 24 12:24:06 2021	1635096246	10	310	320	310
Sun Oct 24 12:24:06 2021	1635096246	10	311	322	311
Sun Oct 24 12:24:06 2021	1635096246	10	312	323	312
Sun Oct 24 12:24:06 2021	1635096246	10	322	332	322
Sun Oct 24 12:24:06 2021	1635096246	10	323	334	323
Sun Oct 24 12:24:06 2021	1635096246	10	324	335	324
Sun Oct 24 12:24:06 2021	1635096246	10	335	345	335
Sun Oct 24 12:24:06 2021	1635096246	10	336	347	336
Sun Oct 24 12:24:06 2021	1635096246	10	338	348	338
Sun Oct 24 12:24:06 2021	1635096246	10	347	357	347
Sun Oct 24 12:24:06 2021	1635096246	10	348	359	348
Sun Oct 24 12:24:06 2021	1635096246	10	350	360	350
Sun Oct 24 12:24:06 2021	1635096246	10	359	369	359
Sun Oct 24 12:24:06 2021	1635096246	10	360	370	360
Sun Oct 24 12:24:06 2021	1635096246	10	361	372	361
Sun Oct 24 12:24:06 2021	1635096246	10	371	381	371
Sun Oct 24 12:24:06 2021	1635096246	10	372	382	372
Sun Oct 24 12:24:06 2021	1635096246	10	374	384	374
Sun Oct 24 12:24:06 2021	1635096246	10	383	393	382
Sun Oct 24 12:24:06 2021	1635096246	10	384	394	384
Sun Oct 24 12:24:06 2021	1635096246	10	385	396	385
Sun Oct 24 12:24:06 2021	1635096246	10	395	405	395
Sun Oct 24 12:24:06 2021	1635096246	10	396	406	396
Sun Oct 24 12:24:06 2021	1635096246	10	398	408	398
Sun Oct 24 12:24:06 2021	1635096246	10	405	415	405
Sun Oct 24 12:24:06 2021	1635096246	10	408	418	408
Sun Oct 24 12:24:06 2021	1635096246	10	408	418	408
Sun Oct 24 12:24:06 2021	1635096246	10	418	427	418
Sun Oct 24 12:24:06 2021	1635096246	10	419	429	419
Sun Oct 24 12:24:06 2021	1635096246	10	420	430	420
Sun Oct 24 12:24:06 2021	1635096246	10	430	440	430
Sun Oct 24 12:24:06 2021	1635096246	10	431	441	431
Sun Oct 24 12:24:06 2021	1635096246	10	432	442	432
Sun Oct 24 12:24:06 2021	1635096246	10	442	451	442
Sun Oct 24 12:24:06 2021	1635096246	10	443	453	443
Sun Oct 24 12:24:06 2021	1635096246	10	444	454	444
Sun Oct 24 12:24:06 2021	1635096246	10	453	463	453
Sun Oct 24 12:24:06 2021	1635096246	10	456	465	455
Sun Oct 24 12:24:06 2021	1635096246	10	456	466	456
Sun Oct 24 12:24:06 2021	1635096246	10	465	475	465
Sun Oct 24 12:24:06 2021	1635096246	10	467	477	467
Sun Oct 24 12:24:06 2021	1635096246	10	468	477	468
Sun Oct 24 12:24:06 2021	1635096246	10	477	487	477
Sun Oct 24 12:24:06 2021	1635096246	10	479	489	479
Sun Oct 24 12:24:06 2021	1635096246	10	480	489	480
Sun Oct 24 12:24:06 2021	1635096246	10	489	499	489
Sun Oct 24 12:24:06 2021	1635096246	9	491	501	491
Sun Oct 24 12:24:06 2021	1635096246	10	492	501	492
Sun Oct 24 12:24:06 2021	1635096246	9	501	511	501
Sun Oct 24 12:24:06 2021	1635096246	9	504	513	504
Sun Oct 24 12:24:06 2021	1635096246	9	505	515	505
Sun Oct 24 12:24:06 2021	1635096246	9	516	525	515
Sun Oct 24 12:24:06 2021	1635096246	9	517	527	517
Sun Oct 24 12:24:06 2021	1635096246	9	519	529	519
Sun Oct 24 12:24:06 2021	1635096246	9	529	538	529
Sun Oct 24 12:24:06 2021	1635096246	9	530	540	530
Sun Oct 24 12:24:06 2021	1635096246	9	532	541	532
Sun Oct 24 12:24:06 2021	1635096246	9	542	551	542
Sun Oct 24 12:24:06 2021	1635096246	9	544	553	544
Sun Oct 24 12:24:06 2021	1635096246	9	545	555	545
Sun Oct 24 12:24:06 2021	1635096246	9	554	564	554
Sun Oct 24 12:24:06 2021	1635096246	9	556	565	555
Sun Oct 24 12:24:06 2021	1635096246	9	557	566	557
Sun Oct 24 12:24:06 2021	1635096246	9	566	575	566
Sun Oct 24 12:24:06 2021	1635096246	9	568	577	568
Sun Oct 24 12:24:06 2021	1635096246	9	569	579	569
Sun Oct 24 12:24:06 2021	1635096246	9	579	588	579
Sun Oct 24 12:24:06 2021	1635096246	9	580	589	580
Sun Oct 24 12:24:06 2021	1635096246	9	581	590	581
Sun Oct 24 12:24:06 2021	1635096246	9	591	600	591
Sun Oct 24 12:24:06 2021	1635096246	9	591	601	591
Sun Oct 24 12:24:06 2021	1635096246	9	593	602	593
Sun Oct 24 12:24:06 2021	1635096246	9	603	612	602
Sun Oct 24 12:24:06 2021	1635096246	9	603	612	603
Sun Oct 24 12:24:06 2021	1635096246	9	605	614	605
Sun Oct 24 12:24:06 2021	1635096246	9	615	624	615
Sun Oct 24 12:24:06 2021	1635096246	9	617	626	617
Sun Oct 24 12:24:06 2021	1635096246	9	619	628	618
Sun Oct 24 12:24:06 2021	1635096246	9	627	636	627
Sun Oct 24 12:24:06 2021	1635096246	9	629	638	629
Sun Oct 24 12:24:06 2021	1635096246	9	630	639	630
Sun Oct 24 12:24:06 2021	1635096246	9	640	648	639
Sun Oct 24 12:24:06 2021	1635096246	9	641	650	641
Sun Oct 24 12:24:06 2021	1635096246	9	643	651	642
Sun Oct 24 12:24:06 2021	1635096246	9	652	661	652
Sun Oct 24 12:24:06 2021	1635096246	9	654	662	653
Sun Oct 24 12:24:06 2021	1635096246	9	655	664	655
Sun Oct 24 12:24:06 2021	1635096246	9	665	674	665
Sun Oct 24 12:24:06 2021	1635096246	9	667	676	667
Sun Oct 24 12:24:06 2021	1635096246	9	669	677	668
Sun Oct 24 12:24:06 2021	1635096246	9	679	688	679
Sun Oct 24 12:24:06 2021	1635096246	9	682	691	682
Sun Oct 24 12:24:06 2021	1635096246	9	683	692	683
Sun Oct 24 12:24:06 2021	1635096246	9	694	703	694
Sun Oct 24 12:24:06 2021	1635096246	9	695	704	695
Sun Oct 24 12:24:06 2021	1635096246	9	697	705	697
Sun Oct 24 12:24:06 2021	1635096246	9	707	716	707
Sun Oct 24 12:24:06 2021	1635096246	9	709	717	709
Sun Oct 24 12:24:06 2021	1635096246	9	711	719	711
Sun Oct 24 12:24:06 2021	1635096246	9	719	728	719
Sun Oct 24 12:24:06 2021	1635096246	9	721	730	721
Sun Oct 24 12:24:06 2021	1635096246	9	723	731	723
Sun Oct 24 12:24:06 2021	1635096246	9	732	740	732
Sun Oct 24 12:24:06 2021	1635096246	9	733	742	733
Sun Oct 24 12:24:06 2021	1635096246	8	735	743	734
Sun Oct 24 12:24:06 2021	1635096246	8	743	752	743
Sun Oct 24 12:24:06 2021	1635096246	8	745	753	745
Sun Oct 24 12:24:06 2021	1635096246	8	746	755	746
Sun Oct 24 12:24:06 2021	1635096246	8	755	763	755
Sun Oct 24 12:24:06 2021	1635096246	8	756	765	756
Sun Oct 24 12:24:06 2021	1635096246	8	758	766	758
Sun Oct 24 12:24:06 2021	1635096246	8	766	775	766
Sun Oct 24 12:24:06 2021	1635096246	8	767	776	767
Sun Oct 24 12:24:06 2021	1635096246	8	770	778	770
Sun Oct 24 12:24:06 2021	1635096246	8	778	787	778
Sun Oct 24 12:24:06 2021	1635096246	8	779	787	779
Sun Oct 24 12:24:06 2021	1635096246	8	781	789	781
Sun Oct 24 12:24:06 2021	1635096246	8	790	798	790
Sun Oct 24 12:24:06 2021	1635096246	8	791	799	791
Sun Oct 24 12:24:06 2021	1635096246	8	792	800	792
Sun Oct 24 12:24:06 2021	1635096246	8	801	809	801
Sun Oct 24 12:24:06 2021	1635096246	8	803	811	803
Sun Oct 24 12:24:06 2021	1635096246	8	804	812	804
Sun Oct 24 12:24:06 2021	1635096246	8	813	821	813
Sun Oct 24 12:24:06 2021	1635096246	8	814	822	814
Sun Oct 24 12:24:06 2021	1635096246	8	815	823	815
Sun Oct 24 12:24:06 2021	1635096246	8	824	832	824
Sun Oct 24 12:24:06 2021	1635096246	8	825	834	825
Sun Oct 24 12:24:06 2021	1635096246	8	827	835	826
Sun Oct 24 12:24:06 2021	1635096246	8	836	844	836
Sun Oct 24 12:24:06 2021	1635096246	8	837	845	837
Sun Oct 24 12:24:06 2021	1635096246	8	839	847	838
Sun Oct 24 12:24:06 2021	1635096246	8	848	856	848
Sun Oct 24 12:24:06 2021	1635096246	8	849	857	849
Sun Oct 24 12:24:06 2021	1635096246	8	850	858	850
Sun Oct 24 12:24:06 2021	1635096246	8	860	868	860
Sun Oct 24 12:24:06 2021	1635096246	8	861	869	861
Sun Oct 24 12:24:06 2021	1635096246	8	862	870	862
Sun Oct 24 12:24:06 2021	1635096246	8	871	879	871
Sun Oct 24 12:24:06 2021	1635096246	8	873	881	873
Sun Oct 24 12:24:06 2021	1635096246	8	874	882	874
Sun Oct 24 12:24:06 2021	1635096246	8	883	891	883
Sun Oct 24 12:24:06 2021	1635096246	8	885	892	885
Sun Oct 24 12:24:06 2021	1635096246	8	886	894	886
Sun Oct 24 12:24:06 2021	1635096246	8	895	903	895
Sun Oct 24 12:24:06 2021	1635096246	8	896	904	896
Sun Oct 24 12:24:06 2021	1635096246	8	898	905	898
Sun Oct 24 12:24:06 2021	1635096246	8	906	914	906
Sun Oct 24 12:24:06 2021	1635096246	8	908	916	908
Sun Oct 24 12:24:06 2021	1635096246	8	910	917	910
Sun Oct 24 12:24:06 2021	1635096246	8	918	926	918
Sun Oct 24 12:24:06 2021	1635096246	8	920	928	920
Sun Oct 24 12:24:06 2021	1635096246	8	922	929	922
Sun Oct 24 12:24:06 2021	1635096246	8	931	938	930
Sun Oct 24 12:24:06 2021	1635096246	8	932	940	932
Sun Oct 24 12:24:06 2021	1635096246	8	934	941	933
Sun Oct 24 12:24:06 2021	1635096246	8	942	950	942
Sun Oct 24 12:24:06 2021	1635096246	8	944	951	944
Sun Oct 24 12:24:06 2021	1635096246	7	946	953	946
Sun Oct 24 12:24:06 2021	1635096246	7	954	962	954
Sun Oct 24 12:24:06 2021	1635096246	7	956	963	956
Sun Oct 24 12:24:06 2021	1635096246	7	957	965	957
Sun Oct 24 12:24:06 2021	1635096246	7	966	973	966
Sun Oct 24 12:24:06 2021	1635096246	7	967	975	967
Sun Oct 24 12:24:06 2021	1635096246	7	968	976	968
Sun Oct 24 12:24:06 2021	1635096246	7	978	985	978
Sun Oct 24 12:24:06 2021	1635096246	7	979	987	979
Sun Oct 24 12:24:06 2021	1635096246	7	981	988	981
Sun Oct 24 12:24:06 2021	1635096246	7	989	997	989
Sun Oct 24 12:24:06 2021	1635096246	7	990	997	990
Sun Oct 24 12:24:06 2021	1635096246	7	992	999	992
Sun Oct 24 12:24:06 2021	1635096246	7	1001	1008	1001
Sun Oct 24 12:24:06 2021	1635096246	7	1002	1009	1002
Sun Oct 24 12:24:06 2021	1635096246	7	1003	1011	1003
Sun Oct 24 12:24:06 2021	1635096246	7	1012	1020	1012
Sun Oct 24 12:24:06 2021	1635096246	7	1013	1020	1013
Sun Oct 24 12:24:06 2021	1635096246	7	1015	1022	1014
Sun Oct 24 12:24:06 2021	1635096246	7	1024	1032	1024
Sun Oct 24 12:24:06 2021	1635096246	7	1026	1033	1026
Sun Oct 24 12:24:06 2021	1635096246	7	1027	1034	1027
Sun Oct 24 12:24:06 2021	1635096246	7	1036	1043	1036
Sun Oct 24 12:24:06 2021	1635096246	7	1037	1044	1037
Sun Oct 24 12:24:06 2021	1635096246	7	1038	1045	1038
Sun Oct 24 12:24:06 2021	1635096246	7	1047	1054	1047
Sun Oct 24 12:24:06 2021	1635096246	7	1049	1056	1049
Sun Oct 24 12:24:06 2021	1635096246	7	1050	1057	1050
Sun Oct 24 12:24:06 2021	1635096246	7	1059	1066	1059
Sun Oct 24 12:24:06 2021	1635096246	7	1060	1067	1060
Sun Oct 24 12:24:06 2021	1635096246	7	1062	1069	1062
Sun Oct 24 12:24:06 2021	1635096246	7	1070	1077	1070
Sun Oct 24 12:24:06 2021	1635096246	7	1072	1079	1072
Sun Oct 24 12:24:06 2021	1635096246	7	1073	1080	1073
Sun Oct 24 12:24:06 2021	1635096246	7	1082	1089	1082
Sun Oct 24 12:24:06 2021	1635096246	7	1084	1091	1084
Sun Oct 24 12:24:06 2021	1635096246	7	1085	1092	1085
Sun Oct 24 12:24:06 2021	1635096246	7	1094	1100	1094
Sun Oct 24 12:24:06 2021	1635096246	7	1096	1102	1096
Sun Oct 24 12:24:06 2021	1635096246	7	1097	1104	1097
Sun Oct 24 12:24:06 2021	1635096246	7	1106	1112	1105
Sun Oct 24 12:24:06 2021	1635096246	7	1106	1113	1106
Sun Oct 24 12:24:06 2021	1635096246	7	1109	1116	1109
Sun Oct 24 12:24:06 2021	1635096246	7	1118	1125	1118
Sun Oct 24 12:24:06 2021	1635096246	7	1119	1126	1119
Sun Oct 24 12:24:06 2021	1635096246	7	1122	1129	1122
Sun Oct 24 12:24:06 2021	1635096246	7	1132	1139	1132
Sun Oct 24 12:24:06 2021	1635096246	7	1133	1140	1133
Sun Oct 24 12:24:06 2021	1635096246	7	1135	1142	1135
Sun Oct 24 12:24:06 2021	1635096246	7	1145	1151	1145
Sun Oct 24 12:24:06 2021	1635096246	7	1145	1152	1145
Sun Oct 24 12:24:06 2021	1635096246	7	1147	1154	1147
Sun Oct 24 12:24:06 2021	1635096246	7	1157	1164	1157
Sun Oct 24 12:24:06 2021	1635096246	7	1159	1166	1159
Sun Oct 24 12:24:06 2021	1635096246	7	1161	1167	1161
Sun Oct 24 12:24:06 2021	1635096246	7	1170	1177	1170
Sun Oct 24 12:24:06 2021	1635096246	7	1172	1178	1172
Sun Oct 24 12:24:06 2021	1635096246	7	1173	1180	1173
Sun Oct 24 12:24:06 2021	1635096246	7	1182	1189	1182
Sun Oct 24 12:24:06 2021	1635096246	7	1184	1190	1184
Sun Oct 24 12:24:06 2021	1635096246	7	1185	1192	1185
Sun Oct 24 12:24:06 2021	1635096246	6	1194	1201	1194
Sun Oct 24 12:24:06 2021	1635096246	6	1195	1202	1195
Sun Oct 24 12:24:06 2021	1635096246	6	1197	1203	1197
Sun Oct 24 12:24:06 2021	1635096246	6	1206	1213	1206
Sun Oct 24 12:24:06 2021	1635096246	6	1208	1214	1208
Sun Oct 24 12:24:06 2021	1635096246	6	1209	1216	1209
Sun Oct 24 12:24:06 2021	1635096246	6	1218	1224	1218
Sun Oct 24 12:24:06 2021	1635096246	6	1219	1226	1219
Sun Oct 24 12:24:06 2021	1635096246	6	1221	1227	1221
Sun Oct 24 12:24:06 2021	1635096246	6	1230	1237	1230
Sun Oct 24 12:24:06 2021	1635096246	6	1232	1238	1232
Sun Oct 24 12:24:06 2021	1635096246	6	1233	1239	1233
Sun Oct 24 12:24:06 2021	1635096246	6	1242	1248	1242
Sun Oct 24 12:24:06 2021	1635096246	6	1244	1250	1244
Sun Oct 24 12:24:06 2021	1635096246	6	1245	1251	1245
Sun Oct 24 12:24:06 2021	1635096246	6	1254	1260	1254
Sun Oct 24 12:24:06 2021	1635096246	6	1255	1261	1255
Sun Oct 24 12:24:06 2021	1635096246	6	1256	1263	1256
Sun Oct 24 12:24:06 2021	1635096246	6	1265	1271	1265
Sun Oct 24 12:24:06 2021	1635096246	6	1267	1273	1267
Sun Oct 24 12:24:06 2021	1635096246	6	1268	1274	1268
Sun Oct 24 12:24:06 2021	1635096246	6	1278	1284	1278
Sun Oct 24 12:24:06 2021	1635096246	6	1280	1286	1280
Sun Oct 24 12:24:06 2021	1635096246	6	1281	1287	1281
Sun Oct 24 12:24:06 2021	1635096246	6	1292	1298	1292
Sun Oct 24 12:24:06 2021	1635096246	6	1293	1299	1293
Sun Oct 24 12:24:06 2021	1635096246	6	1294	1300	1294
Sun Oct 24 12:24:06 2021	1635096246	6	1304	1310	1304
Sun Oct 24 12:24:06 2021	1635096246	6	1305	1311	1305
Sun Oct 24 12:24:06 2021	1635096246	6	1307	1313	1307
Sun Oct 24 12:24:06 2021	1635096246	6	1316	1322	1316
Sun Oct 24 12:24:06 2021	1635096246	6	1318	1324	1318
Sun Oct 24 12:24:06 2021	1635096246	6	1320	1326	1320
Sun Oct 24 12:24:06 2021	1635096246	6	1329	1335	1329
Sun Oct 24 12:24:06 2021	1635096246	6	1330	1336	1330
Sun Oct 24 12:24:06 2021	1635096246	6	1332	1338	1332
Sun Oct 24 12:24:06 2021	1635096246	6	1341	1347	1341
Sun Oct 24 12:24:06 2021	1635096246	6	1342	1348	1342
Sun Oct 24 12:24:06 2021	1635096246	6	1344	1350	1344
Sun Oct 24 12:24:06 2021	1635096246	6	1353	1358	1353
Sun Oct 24 12:24:06 2021	1635096246	6	1354	1360	1354
Sun Oct 24 12:24:06 2021	1635096246	6	1356	1362	1356
Sun Oct 24 12:24:06 2021	1635096246	6	1366	1372	1366
Sun Oct 24 12:24:06 2021	1635096246	6	1368	1373	1367
Sun Oct 24 12:24:06 2021	1635096246	6	1369	1374	1368
Sun Oct 24 12:24:06 2021	1635096246	6	1377	1383	1377
Sun Oct 24 12:24:06 2021	1635096246	6	1380	1386	1380
Sun Oct 24 12:24:06 2021	1635096246	6	1382	1388	1382
Sun Oct 24 12:24:06 2021	1635096246	6	1391	1397	1391
Sun Oct 24 12:24:06 2021	1635096246	6	1393	1398	1392
Sun Oct 24 12:24:06 2021	1635096246	6	1394	1400	1394
Sun Oct 24 12:24:06 2021	1635096246	6	1403	1408	1403
Sun Oct 24 12:24:06 2021	1635096246	6	1404	1410	1404
Sun Oct 24 12:24:06 2021	1635096246	5	1406	1411	1406
Sun Oct 24 12:24:06 2021	1635096246	5	1415	1420	1414
Sun Oct 24 12:24:06 2021	1635096246	0	1421	1421	1421
Sun Oct 24 12:24:06 2021	1635096246	0	1421	1421	1421
Sun Oct 24 12:24:06 2021	1635096246	0	1421	1421	1421
Sun Oct 24 12:24:06 2021	1635096246	5	1416	1421	1416
Sun Oct 24 12:24:06 2021	1635096246	0	1422	1422	1422
Sun Oct 24 12:24:06 2021	1635096246	5	1418	1423	1418
Sun Oct 24 12:24:06 2021	1635096246	0	1424	1424	1424
Sun Oct 24 12:24:06 2021	1635096246	0	1424	1424	1424
Sun Oct 24 12:24:06 2021	1635096246	0	1425	1425	1425
Sun Oct 24 12:24:06 2021	1635096246	0	1425	1425	1425
Sun Oct 24 12:24:06 2021	1635096246	0	1425	1425	1425
Sun Oct 24 12:24:06 2021	1635096246	0	1425	1425	1425
Sun Oct 24 12:24:06 2021	1635096246	0	1425	1426	1425
Sun Oct 24 12:24:06 2021	1635096246	0	1426	1426	1426
Sun Oct 24 12:24:06 2021	1635096246	0	1426	1426	1426
Sun Oct 24 12:24:06 2021	1635096246	0	1426	1426	1426
Sun Oct 24 12:24:06 2021	1635096246	0	1426	1426	1426
Sun Oct 24 12:24:06 2021	1635096246	0	1426	1426	1426
Sun Oct 24 12:24:06 2021	1635096246	0	1427	1427	1427
Sun Oct 24 12:24:06 2021	1635096246	0	1427	1427	1427
Sun Oct 24 12:24:06 2021	1635096246	0	1427	1427	1427
Sun Oct 24 12:24:06 2021	1635096246	0	1427	1427	1427
Sun Oct 24 12:24:06 2021	1635096246	0	1427	1427	1427
Sun Oct 24 12:24:06 2021	1635096246	0	1427	1427	1427
Sun Oct 24 12:24:06 2021	1635096246	0	1428	1428	1428
Sun Oct 24 12:24:06 2021	1635096246	0	1428	1428	1428
Sun Oct 24 12:24:06 2021	1635096246	0	1428	1428	1428
Sun Oct 24 12:24:06 2021	1635096246	0	1428	1428	1428
Sun Oct 24 12:24:06 2021	1635096246	0	1428	1428	1428
Sun Oct 24 12:24:06 2021	1635096246	0	1428	1428	1428
Sun Oct 24 12:24:06 2021	1635096246	0	1428	1429	1428
Sun Oct 24 12:24:06 2021	1635096246	0	1429	1429	1427
Sun Oct 24 12:24:06 2021	1635096246	0	1430	1430	1429
Sun Oct 24 12:24:06 2021	1635096246	0	1430	1430	1430
Sun Oct 24 12:24:06 2021	1635096246	0	1430	1430	1430
Sun Oct 24 12:24:06 2021	1635096246	0	1430	1430	1430
Sun Oct 24 12:24:06 2021	1635096246	0	1431	1431	1431
Sun Oct 24 12:24:06 2021	1635096246	0	1431	1431	1431
Sun Oct 24 12:24:06 2021	1635096246	0	1430	1431	1430
Sun Oct 24 12:24:06 2021	1635096246	0	1431	1431	1431
Sun Oct 24 12:24:06 2021	1635096246	0	1431	1431	1431
Sun Oct 24 12:24:06 2021	1635096246	0	1431	1431	1430
Sun Oct 24 12:24:06 2021	1635096246	0	1431	1431	1431
Sun Oct 24 12:24:06 2021	1635096246	0	1431	1431	1431
Sun Oct 24 12:24:06 2021	1635096246	0	1431	1431	1431
Sun Oct 24 12:24:06 2021	1635096246	5	1426	1432	1426
Sun Oct 24 12:24:06 2021	1635096246	0	1432	1432	1432
Sun Oct 24 12:24:06 2021	1635096246	0	1432	1432	1432
Sun Oct 24 12:24:06 2021	1635096246	0	1432	1432	1432
Sun Oct 24 12:24:06 2021	1635096246	0	1432	1432	1432
Sun Oct 24 12:24:06 2021	1635096246	0	1432	1432	1432
Sun Oct 24 12:24:06 2021	1635096246	0	1432	1432	1432
Sun Oct 24 12:24:06 2021	1635096246	0	1432	1432	1432
Sun Oct 24 12:24:06 2021	1635096246	0	1432	1432	1432
Sun Oct 24 12:24:06 2021	1635096246	0	1433	1433	1433
Sun Oct 24 12:24:06 2021	1635096246	5	1428	1433	1427
Sun Oct 24 12:24:06 2021	1635096246	0	1433	1433	1433
Sun Oct 24 12:24:06 2021	1635096246	0	1433	1433	1433
Sun Oct 24 12:24:06 2021	1635096246	0	1433	1434	1433
Sun Oct 24 12:24:06 2021	1635096246	0	1433	1434	1433
Sun Oct 24 12:24:06 2021	1635096246	0	1434	1434	1433
Sun Oct 24 12:24:06 2021	1635096246	5	1428	1434	1428
Sun Oct 24 12:24:06 2021	1635096246	0	1434	1434	1434
Sun Oct 24 12:24:06 2021	1635096246	0	1434	1434	1434
Sun Oct 24 12:24:06 2021	1635096246	0	1434	1435	1434
Sun Oct 24 12:24:06 2021	1635096246	0	1435	1435	1434
Sun Oct 24 12:24:06 2021	1635096246	0	1435	1435	1435
Sun Oct 24 12:24:06 2021	1635096246	0	1435	1435	1435
Sun Oct 24 12:24:08 2021	1635096248	0	1435	1435	1435
Sun Oct 24 12:24:06 2021	1635096246	0	1435	1435	1435
Sun Oct 24 12:24:06 2021	1635096246	0	1435	1435	1435
Sun Oct 24 12:24:06 2021	1635096246	0	1435	1435	1435
Sun Oct 24 12:24:06 2021	1635096246	0	1435	1435	1435
Sun Oct 24 12:24:06 2021	1635096246	0	1436	1436	1435
Sun Oct 24 12:24:06 2021	1635096246	0	1436	1436	1436
Sun Oct 24 12:24:06 2021	1635096246	0	1436	1436	1436
Sun Oct 24 12:24:06 2021	1635096246	0	1436	1436	1436
Sun Oct 24 12:24:08 2021	1635096248	0	1436	1436	1436
Sun Oct 24 12:24:08 2021	1635096248	0	1436	1436	1436
Sun Oct 24 12:24:08 2021	1635096248	0	1436	1436	1436
Sun Oct 24 12:24:06 2021	1635096246	0	1436	1436	1436
Sun Oct 24 12:24:06 2021	1635096246	0	1436	1436	1436
Sun Oct 24 12:24:06 2021	1635096246	0	1436	1436	1436
Sun Oct 24 12:24:08 2021	1635096248	0	1436	1436	1436
Sun Oct 24 12:24:06 2021	1635096246	0	1436	1436	1436
Sun Oct 24 12:24:06 2021	1635096246	0	1436	1436	1436
Sun Oct 24 12:24:06 2021	1635096246	0	1437	1437	1436
