starttime	seconds	ctime	dtime	ttime	wait
Sun Oct 24 12:05:47 2021	1635095147	6	170	176	170
Sun Oct 24 12:05:47 2021	1635095147	6	179	185	179
Sun Oct 24 12:05:47 2021	1635095147	6	180	187	180
Sun Oct 24 12:05:47 2021	1635095147	6	181	187	181
Sun Oct 24 12:05:47 2021	1635095147	6	190	197	190
Sun Oct 24 12:05:47 2021	1635095147	6	192	198	192
Sun Oct 24 12:05:47 2021	1635095147	6	193	199	193
Sun Oct 24 12:05:47 2021	1635095147	6	202	208	202
Sun Oct 24 12:05:47 2021	1635095147	6	203	209	203
Sun Oct 24 12:05:47 2021	1635095147	6	205	211	205
Sun Oct 24 12:05:47 2021	1635095147	6	213	219	213
Sun Oct 24 12:05:47 2021	1635095147	6	215	221	215
Sun Oct 24 12:05:47 2021	1635095147	6	216	222	216
Sun Oct 24 12:05:47 2021	1635095147	6	225	231	225
Sun Oct 24 12:05:47 2021	1635095147	6	226	232	226
Sun Oct 24 12:05:47 2021	1635095147	6	228	234	228
Sun Oct 24 12:05:47 2021	1635095147	6	236	242	236
Sun Oct 24 12:05:47 2021	1635095147	6	237	243	237
Sun Oct 24 12:05:47 2021	1635095147	6	239	245	239
Sun Oct 24 12:05:47 2021	1635095147	6	248	253	248
Sun Oct 24 12:05:47 2021	1635095147	6	249	254	249
Sun Oct 24 12:05:47 2021	1635095147	6	250	256	250
Sun Oct 24 12:05:47 2021	1635095147	6	259	265	259
Sun Oct 24 12:05:47 2021	1635095147	6	261	266	261
Sun Oct 24 12:05:47 2021	1635095147	6	262	268	262
Sun Oct 24 12:05:47 2021	1635095147	6	270	276	270
Sun Oct 24 12:05:47 2021	1635095147	6	272	278	272
Sun Oct 24 12:05:47 2021	1635095147	6	273	278	272
Sun Oct 24 12:05:47 2021	1635095147	6	282	287	282
Sun Oct 24 12:05:47 2021	1635095147	6	283	289	283
Sun Oct 24 12:05:47 2021	1635095147	6	285	290	284
Sun Oct 24 12:05:47 2021	1635095147	6	294	300	294
Sun Oct 24 12:05:47 2021	1635095147	6	296	302	296
Sun Oct 24 12:05:47 2021	1635095147	6	297	302	296
Sun Oct 24 12:05:47 2021	1635095147	6	309	315	309
Sun Oct 24 12:05:47 2021	1635095147	6	311	317	311
Sun Oct 24 12:05:47 2021	1635095147	6	313	318	312
Sun Oct 24 12:05:47 2021	1635095147	6	325	330	325
Sun Oct 24 12:05:47 2021	1635095147	6	327	332	327
Sun Oct 24 12:05:47 2021	1635095147	6	329	334	328
Sun Oct 24 12:05:47 2021	1635095147	5	339	345	339
Sun Oct 24 12:05:47 2021	1635095147	5	340	346	340
Sun Oct 24 12:05:47 2021	1635095147	5	342	348	342
Sun Oct 24 12:05:47 2021	1635095147	5	352	358	352
Sun Oct 24 12:05:47 2021	1635095147	5	354	360	354
Sun Oct 24 12:05:47 2021	1635095147	5	356	361	356
Sun Oct 24 12:05:47 2021	1635095147	5	365	370	365
Sun Oct 24 12:05:47 2021	1635095147	5	367	372	366
Sun Oct 24 12:05:47 2021	1635095147	5	368	374	368
Sun Oct 24 12:05:47 2021	1635095147	5	378	383	377
Sun Oct 24 12:05:47 2021	1635095147	5	379	385	379
Sun Oct 24 12:05:47 2021	1635095147	5	380	386	380
Sun Oct 24 12:05:47 2021	1635095147	5	391	396	391
Sun Oct 24 12:05:47 2021	1635095147	5	392	398	392
Sun Oct 24 12:05:47 2021	1635095147	5	394	399	394
Sun Oct 24 12:05:47 2021	1635095147	5	404	409	404
Sun Oct 24 12:05:47 2021	1635095147	5	406	411	406
Sun Oct 24 12:05:47 2021	1635095147	5	407	413	404
Sun Oct 24 12:05:47 2021	1635095147	5	417	422	416
Sun Oct 24 12:05:47 2021	1635095147	5	418	423	418
Sun Oct 24 12:05:47 2021	1635095147	5	420	425	420
Sun Oct 24 12:05:47 2021	1635095147	5	429	434	429
Sun Oct 24 12:05:47 2021	1635095147	5	430	435	430
Sun Oct 24 12:05:47 2021	1635095147	5	432	437	432
Sun Oct 24 12:05:47 2021	1635095147	5	440	445	440
Sun Oct 24 12:05:47 2021	1635095147	5	442	447	442
Sun Oct 24 12:05:47 2021	1635095147	5	443	448	443
Sun Oct 24 12:05:47 2021	1635095147	5	452	457	452
Sun Oct 24 12:05:47 2021	1635095147	5	453	458	452
Sun Oct 24 12:05:47 2021	1635095147	5	455	460	455
Sun Oct 24 12:05:47 2021	1635095147	5	463	468	463
Sun Oct 24 12:05:47 2021	1635095147	5	464	469	464
Sun Oct 24 12:05:47 2021	1635095147	5	465	470	465
Sun Oct 24 12:05:47 2021	1635095147	5	475	480	475
Sun Oct 24 12:05:47 2021	1635095147	5	476	481	476
Sun Oct 24 12:05:47 2021	1635095147	5	477	482	477
Sun Oct 24 12:05:47 2021	1635095147	5	486	491	486
Sun Oct 24 12:05:47 2021	1635095147	5	488	492	488
Sun Oct 24 12:05:47 2021	1635095147	5	489	494	489
Sun Oct 24 12:05:47 2021	1635095147	5	498	502	498
Sun Oct 24 12:05:47 2021	1635095147	5	499	504	499
Sun Oct 24 12:05:47 2021	1635095147	5	500	504	500
Sun Oct 24 12:05:47 2021	1635095147	5	510	515	510
Sun Oct 24 12:05:47 2021	1635095147	4	512	516	512
Sun Oct 24 12:05:47 2021	1635095147	5	513	518	513
Sun Oct 24 12:05:47 2021	1635095147	4	522	527	522
Sun Oct 24 12:05:47 2021	1635095147	4	524	528	524
Sun Oct 24 12:05:47 2021	1635095147	4	525	530	525
Sun Oct 24 12:05:47 2021	1635095147	4	534	539	534
Sun Oct 24 12:05:47 2021	1635095147	4	536	540	536
Sun Oct 24 12:05:47 2021	1635095147	4	537	542	536
Sun Oct 24 12:05:47 2021	1635095147	4	546	550	546
Sun Oct 24 12:05:47 2021	1635095147	4	548	552	548
Sun Oct 24 12:05:47 2021	1635095147	4	549	553	549
Sun Oct 24 12:05:47 2021	1635095147	4	558	562	558
Sun Oct 24 12:05:47 2021	1635095147	4	559	563	559
Sun Oct 24 12:05:47 2021	1635095147	4	560	564	560
Sun Oct 24 12:05:47 2021	1635095147	4	569	573	569
Sun Oct 24 12:05:47 2021	1635095147	4	570	574	570
Sun Oct 24 12:05:47 2021	1635095147	4	572	576	571
Sun Oct 24 12:05:47 2021	1635095147	4	581	585	581
Sun Oct 24 12:05:47 2021	1635095147	4	583	587	582
Sun Oct 24 12:05:47 2021	1635095147	4	584	588	583
Sun Oct 24 12:05:47 2021	1635095147	4	592	597	592
Sun Oct 24 12:05:47 2021	1635095147	4	594	598	594
Sun Oct 24 12:05:47 2021	1635095147	4	596	600	595
Sun Oct 24 12:05:47 2021	1635095147	4	605	609	605
Sun Oct 24 12:05:47 2021	1635095147	4	606	610	606
Sun Oct 24 12:05:47 2021	1635095147	4	607	611	607
Sun Oct 24 12:05:47 2021	1635095147	4	618	622	618
Sun Oct 24 12:05:47 2021	1635095147	4	619	623	619
Sun Oct 24 12:05:47 2021	1635095147	4	621	625	621
Sun Oct 24 12:05:47 2021	1635095147	4	630	634	630
Sun Oct 24 12:05:47 2021	1635095147	4	631	635	631
Sun Oct 24 12:05:47 2021	1635095147	4	633	637	633
Sun Oct 24 12:05:47 2021	1635095147	4	642	646	642
Sun Oct 24 12:05:47 2021	1635095147	4	643	647	643
Sun Oct 24 12:05:47 2021	1635095147	4	645	649	645
Sun Oct 24 12:05:47 2021	1635095147	4	654	658	654
Sun Oct 24 12:05:47 2021	1635095147	4	655	659	655
Sun Oct 24 12:05:47 2021	1635095147	4	657	660	657
Sun Oct 24 12:05:47 2021	1635095147	4	666	669	666
Sun Oct 24 12:05:47 2021	1635095147	4	667	671	667
Sun Oct 24 12:05:47 2021	1635095147	4	669	673	669
Sun Oct 24 12:05:47 2021	1635095147	4	679	683	679
Sun Oct 24 12:05:47 2021	1635095147	4	681	685	681
Sun Oct 24 12:05:47 2021	1635095147	4	683	687	683
Sun Oct 24 12:05:47 2021	1635095147	4	694	698	694
Sun Oct 24 12:05:47 2021	1635095147	4	695	699	695
Sun Oct 24 12:05:47 2021	1635095147	4	697	701	697
Sun Oct 24 12:05:47 2021	1635095147	4	707	711	707
Sun Oct 24 12:05:47 2021	1635095147	4	709	713	709
Sun Oct 24 12:05:47 2021	1635095147	4	711	714	711
Sun Oct 24 12:05:47 2021	1635095147	3	720	724	720
Sun Oct 24 12:05:47 2021	1635095147	3	722	725	722
Sun Oct 24 12:05:47 2021	1635095147	3	723	727	723
Sun Oct 24 12:05:47 2021	1635095147	3	732	736	732
Sun Oct 24 12:05:47 2021	1635095147	3	734	737	734
Sun Oct 24 12:05:47 2021	1635095147	3	735	738	735
Sun Oct 24 12:05:47 2021	1635095147	3	744	747	744
Sun Oct 24 12:05:47 2021	1635095147	3	746	749	746
Sun Oct 24 12:05:47 2021	1635095147	3	747	750	747
Sun Oct 24 12:05:47 2021	1635095147	3	756	760	756
Sun Oct 24 12:05:47 2021	1635095147	3	758	761	758
Sun Oct 24 12:05:47 2021	1635095147	3	759	762	759
Sun Oct 24 12:05:47 2021	1635095147	3	769	772	769
Sun Oct 24 12:05:47 2021	1635095147	3	770	773	770
Sun Oct 24 12:05:47 2021	1635095147	3	771	774	771
Sun Oct 24 12:05:47 2021	1635095147	3	780	783	780
Sun Oct 24 12:05:47 2021	1635095147	3	782	785	782
Sun Oct 24 12:05:47 2021	1635095147	3	783	786	783
Sun Oct 24 12:05:49 2021	1635095149	0	786	786	786
Sun Oct 24 12:05:49 2021	1635095149	0	787	787	787
Sun Oct 24 12:05:49 2021	1635095149	0	787	787	787
Sun Oct 24 12:05:49 2021	1635095149	0	788	788	788
Sun Oct 24 12:05:49 2021	1635095149	0	788	788	788
Sun Oct 24 12:05:49 2021	1635095149	0	788	788	788
Sun Oct 24 12:05:49 2021	1635095149	0	788	788	788
Sun Oct 24 12:05:49 2021	1635095149	0	788	788	788
Sun Oct 24 12:05:49 2021	1635095149	0	788	788	788
Sun Oct 24 12:05:49 2021	1635095149	0	788	788	788
Sun Oct 24 12:05:49 2021	1635095149	0	788	788	788
Sun Oct 24 12:05:49 2021	1635095149	0	789	789	789
Sun Oct 24 12:05:49 2021	1635095149	0	789	789	789
Sun Oct 24 12:05:49 2021	1635095149	0	789	789	789
Sun Oct 24 12:05:49 2021	1635095149	0	789	789	789
Sun Oct 24 12:05:49 2021	1635095149	0	789	789	789
Sun Oct 24 12:05:49 2021	1635095149	0	789	789	789
Sun Oct 24 12:05:49 2021	1635095149	0	789	789	789
Sun Oct 24 12:05:49 2021	1635095149	0	789	789	789
Sun Oct 24 12:05:49 2021	1635095149	0	790	790	790
Sun Oct 24 12:05:49 2021	1635095149	0	790	790	790
Sun Oct 24 12:05:49 2021	1635095149	0	790	790	790
Sun Oct 24 12:05:49 2021	1635095149	0	790	790	790
Sun Oct 24 12:05:49 2021	1635095149	0	790	790	790
Sun Oct 24 12:05:49 2021	1635095149	0	790	790	790
Sun Oct 24 12:05:49 2021	1635095149	0	790	790	790
Sun Oct 24 12:05:49 2021	1635095149	0	790	790	790
Sun Oct 24 12:05:49 2021	1635095149	0	790	790	790
Sun Oct 24 12:05:49 2021	1635095149	0	790	790	790
Sun Oct 24 12:05:49 2021	1635095149	0	790	791	790
Sun Oct 24 12:05:49 2021	1635095149	0	791	791	791
Sun Oct 24 12:05:49 2021	1635095149	0	791	791	791
Sun Oct 24 12:05:49 2021	1635095149	0	791	791	791
Sun Oct 24 12:05:49 2021	1635095149	0	791	791	791
Sun Oct 24 12:05:49 2021	1635095149	0	791	792	791
Sun Oct 24 12:05:49 2021	1635095149	0	792	792	791
Sun Oct 24 12:05:49 2021	1635095149	0	792	792	791
Sun Oct 24 12:05:49 2021	1635095149	0	792	792	792
Sun Oct 24 12:05:49 2021	1635095149	0	792	792	792
Sun Oct 24 12:05:49 2021	1635095149	0	792	792	792
Sun Oct 24 12:05:49 2021	1635095149	0	792	793	792
Sun Oct 24 12:05:49 2021	1635095149	0	793	793	792
Sun Oct 24 12:05:49 2021	1635095149	0	793	793	792
Sun Oct 24 12:05:49 2021	1635095149	0	793	793	793
Sun Oct 24 12:05:49 2021	1635095149	0	793	793	793
Sun Oct 24 12:05:49 2021	1635095149	0	793	793	793
Sun Oct 24 12:05:49 2021	1635095149	0	794	794	794
Sun Oct 24 12:05:49 2021	1635095149	0	794	794	794
Sun Oct 24 12:05:49 2021	1635095149	0	794	794	794
Sun Oct 24 12:05:49 2021	1635095149	0	794	794	794
Sun Oct 24 12:05:49 2021	1635095149	0	794	794	794
Sun Oct 24 12:05:49 2021	1635095149	0	795	795	795
Sun Oct 24 12:05:49 2021	1635095149	0	795	795	795
Sun Oct 24 12:05:49 2021	1635095149	0	795	795	795
Sun Oct 24 12:05:49 2021	1635095149	0	795	795	795
Sun Oct 24 12:05:49 2021	1635095149	0	795	795	795
Sun Oct 24 12:05:49 2021	1635095149	0	795	795	795
Sun Oct 24 12:05:49 2021	1635095149	0	795	796	795
Sun Oct 24 12:05:49 2021	1635095149	0	795	796	795
Sun Oct 24 12:05:49 2021	1635095149	0	796	796	796
Sun Oct 24 12:05:49 2021	1635095149	0	796	796	796
Sun Oct 24 12:05:49 2021	1635095149	0	796	796	796
Sun Oct 24 12:05:49 2021	1635095149	0	797	797	796
Sun Oct 24 12:05:49 2021	1635095149	0	797	797	797
Sun Oct 24 12:05:49 2021	1635095149	0	797	797	797
Sun Oct 24 12:05:49 2021	1635095149	0	797	797	797
Sun Oct 24 12:05:49 2021	1635095149	0	797	797	797
Sun Oct 24 12:05:49 2021	1635095149	0	797	797	797
Sun Oct 24 12:05:49 2021	1635095149	0	797	797	797
Sun Oct 24 12:05:49 2021	1635095149	0	797	798	797
Sun Oct 24 12:05:49 2021	1635095149	0	798	798	798
Sun Oct 24 12:05:47 2021	1635095147	3	795	798	795
Sun Oct 24 12:05:49 2021	1635095149	0	798	798	798
Sun Oct 24 12:05:49 2021	1635095149	0	798	798	798
Sun Oct 24 12:05:49 2021	1635095149	0	798	798	798
Sun Oct 24 12:05:49 2021	1635095149	0	798	798	798
Sun Oct 24 12:05:49 2021	1635095149	0	798	798	798
Sun Oct 24 12:05:49 2021	1635095149	0	798	798	798
Sun Oct 24 12:05:49 2021	1635095149	0	798	799	798
Sun Oct 24 12:05:49 2021	1635095149	0	798	799	798
Sun Oct 24 12:05:49 2021	1635095149	0	799	799	798
Sun Oct 24 12:05:49 2021	1635095149	0	799	799	798
Sun Oct 24 12:05:49 2021	1635095149	0	799	799	799
Sun Oct 24 12:05:49 2021	1635095149	0	799	799	798
Sun Oct 24 12:05:49 2021	1635095149	0	799	799	798
Sun Oct 24 12:05:49 2021	1635095149	0	799	799	799
Sun Oct 24 12:05:49 2021	1635095149	0	799	799	799
Sun Oct 24 12:05:49 2021	1635095149	0	799	799	799
Sun Oct 24 12:05:49 2021	1635095149	0	799	799	799
Sun Oct 24 12:05:49 2021	1635095149	0	799	799	799
Sun Oct 24 12:05:49 2021	1635095149	0	799	800	799
Sun Oct 24 12:05:49 2021	1635095149	0	800	800	800
Sun Oct 24 12:05:49 2021	1635095149	0	800	800	799
Sun Oct 24 12:05:49 2021	1635095149	0	800	800	800
Sun Oct 24 12:05:49 2021	1635095149	0	800	800	800
Sun Oct 24 12:05:49 2021	1635095149	0	800	800	800
Sun Oct 24 12:05:47 2021	1635095147	3	797	800	797
Sun Oct 24 12:05:49 2021	1635095149	0	800	800	800
Sun Oct 24 12:05:49 2021	1635095149	0	800	800	800
Sun Oct 24 12:05:48 2021	1635095148	0	800	800	800
Sun Oct 24 12:05:48 2021	1635095148	0	800	800	800
Sun Oct 24 12:05:48 2021	1635095148	0	800	800	800
Sun Oct 24 12:05:49 2021	1635095149	0	800	800	800
Sun Oct 24 12:05:49 2021	1635095149	0	800	800	800
Sun Oct 24 12:05:49 2021	1635095149	0	800	800	800
Sun Oct 24 12:05:49 2021	1635095149	0	800	801	800
Sun Oct 24 12:05:48 2021	1635095148	0	801	801	801
Sun Oct 24 12:05:48 2021	1635095148	0	801	801	801
Sun Oct 24 12:05:48 2021	1635095148	0	801	801	801
Sun Oct 24 12:05:49 2021	1635095149	0	801	801	801
Sun Oct 24 12:05:49 2021	1635095149	0	801	801	801
Sun Oct 24 12:05:48 2021	1635095148	0	801	802	801
Sun Oct 24 12:05:48 2021	1635095148	0	801	802	801
Sun Oct 24 12:05:49 2021	1635095149	0	801	802	801
Sun Oct 24 12:05:49 2021	1635095149	0	802	802	801
Sun Oct 24 12:05:49 2021	1635095149	0	802	802	802
Sun Oct 24 12:05:49 2021	1635095149	0	802	802	802
Sun Oct 24 12:05:48 2021	1635095148	0	802	802	802
Sun Oct 24 12:05:48 2021	1635095148	0	802	802	802
Sun Oct 24 12:05:49 2021	1635095149	0	802	802	802
Sun Oct 24 12:05:49 2021	1635095149	0	802	802	802
Sun Oct 24 12:05:49 2021	1635095149	0	802	802	802
Sun Oct 24 12:05:49 2021	1635095149	0	802	802	802
Sun Oct 24 12:05:49 2021	1635095149	0	802	802	802
Sun Oct 24 12:05:48 2021	1635095148	0	802	802	802
Sun Oct 24 12:05:49 2021	1635095149	0	802	802	802
Sun Oct 24 12:05:49 2021	1635095149	0	802	802	802
Sun Oct 24 12:05:49 2021	1635095149	0	802	802	802
Sun Oct 24 12:05:47 2021	1635095147	3	799	802	799
Sun Oct 24 12:05:49 2021	1635095149	0	802	803	802
Sun Oct 24 12:05:49 2021	1635095149	0	802	803	802
Sun Oct 24 12:05:49 2021	1635095149	0	803	803	802
Sun Oct 24 12:05:49 2021	1635095149	0	803	803	803
Sun Oct 24 12:05:49 2021	1635095149	0	803	803	803
Sun Oct 24 12:05:49 2021	1635095149	0	803	803	803
Sun Oct 24 12:05:49 2021	1635095149	0	803	803	803
Sun Oct 24 12:05:48 2021	1635095148	0	803	803	803
Sun Oct 24 12:05:48 2021	1635095148	0	803	803	803
Sun Oct 24 12:05:49 2021	1635095149	0	803	803	803
Sun Oct 24 12:05:49 2021	1635095149	0	803	803	803
Sun Oct 24 12:05:49 2021	1635095149	0	803	803	803
Sun Oct 24 12:05:49 2021	1635095149	0	803	803	803
Sun Oct 24 12:05:49 2021	1635095149	0	803	803	803
Sun Oct 24 12:05:49 2021	1635095149	0	803	803	803
Sun Oct 24 12:05:49 2021	1635095149	0	803	803	803
Sun Oct 24 12:05:49 2021	1635095149	0	803	804	803
Sun Oct 24 12:05:49 2021	1635095149	0	804	804	804
Sun Oct 24 12:05:49 2021	1635095149	0	804	804	804
Sun Oct 24 12:05:49 2021	1635095149	0	804	804	804
Sun Oct 24 12:05:49 2021	1635095149	0	804	804	804
Sun Oct 24 12:05:49 2021	1635095149	0	804	804	804
Sun Oct 24 12:05:48 2021	1635095148	0	804	804	804
Sun Oct 24 12:05:49 2021	1635095149	0	804	804	804
Sun Oct 24 12:05:49 2021	1635095149	0	804	804	804
Sun Oct 24 12:05:48 2021	1635095148	0	804	804	804
Sun Oct 24 12:05:49 2021	1635095149	0	804	804	804
Sun Oct 24 12:05:49 2021	1635095149	0	804	804	804
Sun Oct 24 12:05:49 2021	1635095149	0	804	804	804
Sun Oct 24 12:05:48 2021	1635095148	0	804	804	804
Sun Oct 24 12:05:48 2021	1635095148	0	804	804	804
Sun Oct 24 12:05:49 2021	1635095149	0	804	804	804
Sun Oct 24 12:05:49 2021	1635095149	0	804	804	804
Sun Oct 24 12:05:49 2021	1635095149	0	804	804	804
Sun Oct 24 12:05:49 2021	1635095149	0	804	804	804
Sun Oct 24 12:05:49 2021	1635095149	0	804	805	804
Sun Oct 24 12:05:49 2021	1635095149	0	804	805	804
Sun Oct 24 12:05:48 2021	1635095148	0	805	805	804
Sun Oct 24 12:05:49 2021	1635095149	0	805	805	805
Sun Oct 24 12:05:49 2021	1635095149	0	805	805	805
Sun Oct 24 12:05:49 2021	1635095149	0	805	805	805
Sun Oct 24 12:05:49 2021	1635095149	0	805	805	805
Sun Oct 24 12:05:48 2021	1635095148	0	805	805	805
Sun Oct 24 12:05:49 2021	1635095149	0	805	805	805
Sun Oct 24 12:05:48 2021	1635095148	0	805	805	805
Sun Oct 24 12:05:48 2021	1635095148	0	805	805	805
Sun Oct 24 12:05:49 2021	1635095149	0	805	805	805
Sun Oct 24 12:05:49 2021	1635095149	0	805	805	805
Sun Oct 24 12:05:49 2021	1635095149	0	805	806	805
Sun Oct 24 12:05:49 2021	1635095149	0	806	806	805
Sun Oct 24 12:05:49 2021	1635095149	0	806	806	806
Sun Oct 24 12:05:49 2021	1635095149	0	806	806	805
Sun Oct 24 12:05:49 2021	1635095149	0	806	806	806
Sun Oct 24 12:05:49 2021	1635095149	0	806	806	806
Sun Oct 24 12:05:48 2021	1635095148	0	806	806	806
Sun Oct 24 12:05:50 2021	1635095150	0	806	806	806
Sun Oct 24 12:05:49 2021	1635095149	0	806	807	806
Sun Oct 24 12:05:49 2021	1635095149	0	807	807	806
Sun Oct 24 12:05:48 2021	1635095148	0	807	807	806
Sun Oct 24 12:05:49 2021	1635095149	0	807	807	806
Sun Oct 24 12:05:49 2021	1635095149	0	807	807	807
Sun Oct 24 12:05:49 2021	1635095149	0	807	807	807
Sun Oct 24 12:05:49 2021	1635095149	0	807	807	807
Sun Oct 24 12:05:48 2021	1635095148	0	807	807	807
Sun Oct 24 12:05:48 2021	1635095148	0	807	807	807
Sun Oct 24 12:05:48 2021	1635095148	0	807	807	807
Sun Oct 24 12:05:49 2021	1635095149	0	807	807	807
Sun Oct 24 12:05:49 2021	1635095149	0	807	807	807
Sun Oct 24 12:05:49 2021	1635095149	0	807	807	807
Sun Oct 24 12:05:49 2021	1635095149	0	807	807	807
Sun Oct 24 12:05:48 2021	1635095148	0	807	807	807
Sun Oct 24 12:05:48 2021	1635095148	0	807	807	807
Sun Oct 24 12:05:50 2021	1635095150	0	807	807	807
Sun Oct 24 12:05:50 2021	1635095150	0	807	807	807
Sun Oct 24 12:05:49 2021	1635095149	0	807	807	807
Sun Oct 24 12:05:48 2021	1635095148	0	807	807	807
Sun Oct 24 12:05:49 2021	1635095149	0	807	807	807
Sun Oct 24 12:05:49 2021	1635095149	0	807	807	807
Sun Oct 24 12:05:49 2021	1635095149	0	807	807	807
Sun Oct 24 12:05:48 2021	1635095148	0	807	807	807
Sun Oct 24 12:05:48 2021	1635095148	0	807	807	807
Sun Oct 24 12:05:48 2021	1635095148	0	807	807	807
Sun Oct 24 12:05:48 2021	1635095148	0	807	807	807
Sun Oct 24 12:05:48 2021	1635095148	0	807	807	807
Sun Oct 24 12:05:49 2021	1635095149	0	807	807	807
Sun Oct 24 12:05:48 2021	1635095148	0	807	807	807
Sun Oct 24 12:05:49 2021	1635095149	0	807	808	807
Sun Oct 24 12:05:49 2021	1635095149	0	808	808	807
Sun Oct 24 12:05:50 2021	1635095150	0	808	808	808
Sun Oct 24 12:05:49 2021	1635095149	0	808	808	808
Sun Oct 24 12:05:48 2021	1635095148	0	808	808	808
Sun Oct 24 12:05:48 2021	1635095148	0	808	808	808
Sun Oct 24 12:05:48 2021	1635095148	0	808	808	808
Sun Oct 24 12:05:48 2021	1635095148	0	808	808	808
Sun Oct 24 12:05:49 2021	1635095149	0	808	808	808
Sun Oct 24 12:05:49 2021	1635095149	0	808	808	808
Sun Oct 24 12:05:48 2021	1635095148	0	808	808	808
Sun Oct 24 12:05:50 2021	1635095150	0	808	808	808
Sun Oct 24 12:05:48 2021	1635095148	0	808	808	808
Sun Oct 24 12:05:49 2021	1635095149	0	808	808	808
Sun Oct 24 12:05:48 2021	1635095148	0	808	808	808
Sun Oct 24 12:05:48 2021	1635095148	0	808	808	808
Sun Oct 24 12:05:50 2021	1635095150	0	808	808	808
Sun Oct 24 12:05:48 2021	1635095148	0	808	808	808
Sun Oct 24 12:05:49 2021	1635095149	0	809	809	808
Sun Oct 24 12:05:48 2021	1635095148	0	809	809	808
Sun Oct 24 12:05:48 2021	1635095148	0	809	809	808
Sun Oct 24 12:05:49 2021	1635095149	0	809	809	808
Sun Oct 24 12:05:49 2021	1635095149	0	809	809	808
Sun Oct 24 12:05:48 2021	1635095148	0	809	809	809
Sun Oct 24 12:05:49 2021	1635095149	0	809	809	809
Sun Oct 24 12:05:48 2021	1635095148	0	809	809	809
Sun Oct 24 12:05:49 2021	1635095149	0	809	809	809
Sun Oct 24 12:05:48 2021	1635095148	0	809	809	809
Sun Oct 24 12:05:48 2021	1635095148	0	809	809	809
Sun Oct 24 12:05:49 2021	1635095149	0	809	809	809
Sun Oct 24 12:05:49 2021	1635095149	0	809	809	809
Sun Oct 24 12:05:49 2021	1635095149	0	809	809	809
Sun Oct 24 12:05:48 2021	1635095148	0	809	809	809
Sun Oct 24 12:05:48 2021	1635095148	0	809	809	809
Sun Oct 24 12:05:49 2021	1635095149	0	809	809	809
Sun Oct 24 12:05:48 2021	1635095148	0	809	809	809
Sun Oct 24 12:05:49 2021	1635095149	0	809	810	809
Sun Oct 24 12:05:49 2021	1635095149	0	809	810	809
Sun Oct 24 12:05:48 2021	1635095148	0	809	810	809
Sun Oct 24 12:05:49 2021	1635095149	0	809	810	809
Sun Oct 24 12:05:49 2021	1635095149	0	810	810	809
Sun Oct 24 12:05:49 2021	1635095149	0	810	810	810
Sun Oct 24 12:05:48 2021	1635095148	0	810	810	810
Sun Oct 24 12:05:49 2021	1635095149	0	810	810	810
Sun Oct 24 12:05:49 2021	1635095149	0	810	810	810
