starttime	seconds	ctime	dtime	ttime	wait
Sun Oct 24 12:01:44 2021	1635094904	37	293	330	293
Sun Oct 24 12:01:44 2021	1635094904	38	294	332	294
Sun Oct 24 12:01:44 2021	1635094904	37	305	343	305
Sun Oct 24 12:01:44 2021	1635094904	37	307	344	307
Sun Oct 24 12:01:44 2021	1635094904	37	307	345	307
Sun Oct 24 12:01:44 2021	1635094904	37	318	355	318
Sun Oct 24 12:01:44 2021	1635094904	37	319	357	319
Sun Oct 24 12:01:44 2021	1635094904	37	321	358	321
Sun Oct 24 12:01:44 2021	1635094904	37	330	367	330
Sun Oct 24 12:01:44 2021	1635094904	37	331	369	331
Sun Oct 24 12:01:44 2021	1635094904	37	333	370	333
Sun Oct 24 12:01:44 2021	1635094904	37	343	380	343
Sun Oct 24 12:01:44 2021	1635094904	37	343	381	343
Sun Oct 24 12:01:44 2021	1635094904	37	345	382	345
Sun Oct 24 12:01:44 2021	1635094904	37	355	393	355
Sun Oct 24 12:01:44 2021	1635094904	37	357	394	357
Sun Oct 24 12:01:44 2021	1635094904	37	358	396	358
Sun Oct 24 12:01:44 2021	1635094904	37	368	405	367
Sun Oct 24 12:01:44 2021	1635094904	37	369	406	369
Sun Oct 24 12:01:44 2021	1635094904	37	371	408	371
Sun Oct 24 12:01:44 2021	1635094904	37	380	417	380
Sun Oct 24 12:01:44 2021	1635094904	37	382	419	382
Sun Oct 24 12:01:44 2021	1635094904	37	383	420	383
Sun Oct 24 12:01:44 2021	1635094904	37	394	431	394
Sun Oct 24 12:01:44 2021	1635094904	37	395	432	395
Sun Oct 24 12:01:44 2021	1635094904	37	397	434	397
Sun Oct 24 12:01:44 2021	1635094904	37	408	445	408
Sun Oct 24 12:01:44 2021	1635094904	37	410	447	410
Sun Oct 24 12:01:44 2021	1635094904	37	411	448	411
Sun Oct 24 12:01:44 2021	1635094904	37	421	458	421
Sun Oct 24 12:01:44 2021	1635094904	37	423	460	423
Sun Oct 24 12:01:44 2021	1635094904	37	424	461	424
Sun Oct 24 12:01:44 2021	1635094904	37	434	471	434
Sun Oct 24 12:01:44 2021	1635094904	37	435	472	435
Sun Oct 24 12:01:44 2021	1635094904	37	437	474	436
Sun Oct 24 12:01:44 2021	1635094904	37	446	483	446
Sun Oct 24 12:01:44 2021	1635094904	37	447	484	447
Sun Oct 24 12:01:44 2021	1635094904	37	448	485	448
Sun Oct 24 12:01:44 2021	1635094904	37	459	496	459
Sun Oct 24 12:01:44 2021	1635094904	37	461	498	461
Sun Oct 24 12:01:44 2021	1635094904	37	462	499	459
Sun Oct 24 12:01:44 2021	1635094904	37	472	509	472
Sun Oct 24 12:01:44 2021	1635094904	37	473	510	473
Sun Oct 24 12:01:44 2021	1635094904	37	475	512	475
Sun Oct 24 12:01:44 2021	1635094904	37	484	521	484
Sun Oct 24 12:01:44 2021	1635094904	37	485	522	485
Sun Oct 24 12:01:44 2021	1635094904	37	487	524	487
Sun Oct 24 12:01:44 2021	1635094904	37	496	533	496
Sun Oct 24 12:01:44 2021	1635094904	37	498	535	498
Sun Oct 24 12:01:44 2021	1635094904	37	499	535	499
Sun Oct 24 12:01:44 2021	1635094904	37	508	545	508
Sun Oct 24 12:01:44 2021	1635094904	37	510	547	510
Sun Oct 24 12:01:44 2021	1635094904	37	511	547	511
Sun Oct 24 12:01:44 2021	1635094904	37	520	557	520
Sun Oct 24 12:01:44 2021	1635094904	37	522	559	522
Sun Oct 24 12:01:44 2021	1635094904	37	523	559	523
Sun Oct 24 12:01:44 2021	1635094904	37	533	570	533
Sun Oct 24 12:01:44 2021	1635094904	37	535	571	535
Sun Oct 24 12:01:44 2021	1635094904	37	536	573	536
Sun Oct 24 12:01:44 2021	1635094904	37	545	582	545
Sun Oct 24 12:01:44 2021	1635094904	36	547	583	546
Sun Oct 24 12:01:44 2021	1635094904	36	548	585	548
Sun Oct 24 12:01:44 2021	1635094904	36	558	594	558
Sun Oct 24 12:01:44 2021	1635094904	36	559	595	558
Sun Oct 24 12:01:44 2021	1635094904	36	560	597	560
Sun Oct 24 12:01:44 2021	1635094904	36	571	607	571
Sun Oct 24 12:01:44 2021	1635094904	36	573	609	573
Sun Oct 24 12:01:44 2021	1635094904	36	574	611	574
Sun Oct 24 12:01:44 2021	1635094904	36	583	620	583
Sun Oct 24 12:01:44 2021	1635094904	36	585	621	585
Sun Oct 24 12:01:44 2021	1635094904	36	587	623	587
Sun Oct 24 12:01:44 2021	1635094904	36	596	632	596
Sun Oct 24 12:01:44 2021	1635094904	36	597	634	597
Sun Oct 24 12:01:44 2021	1635094904	36	598	635	598
Sun Oct 24 12:01:44 2021	1635094904	36	608	644	608
Sun Oct 24 12:01:44 2021	1635094904	36	610	646	609
Sun Oct 24 12:01:44 2021	1635094904	36	610	646	610
Sun Oct 24 12:01:44 2021	1635094904	36	620	656	620
Sun Oct 24 12:01:44 2021	1635094904	36	621	658	621
Sun Oct 24 12:01:44 2021	1635094904	36	622	658	622
Sun Oct 24 12:01:44 2021	1635094904	36	632	668	632
Sun Oct 24 12:01:44 2021	1635094904	36	633	669	633
Sun Oct 24 12:01:44 2021	1635094904	36	634	670	634
Sun Oct 24 12:01:44 2021	1635094904	36	644	680	644
Sun Oct 24 12:01:44 2021	1635094904	36	645	681	645
Sun Oct 24 12:01:44 2021	1635094904	36	646	682	646
Sun Oct 24 12:01:44 2021	1635094904	36	657	693	657
Sun Oct 24 12:01:44 2021	1635094904	36	658	694	658
Sun Oct 24 12:01:44 2021	1635094904	36	660	696	660
Sun Oct 24 12:01:44 2021	1635094904	36	669	705	669
Sun Oct 24 12:01:44 2021	1635094904	36	670	706	670
Sun Oct 24 12:01:44 2021	1635094904	36	673	709	673
Sun Oct 24 12:01:44 2021	1635094904	36	682	718	682
Sun Oct 24 12:01:44 2021	1635094904	36	684	720	684
Sun Oct 24 12:01:44 2021	1635094904	36	686	722	686
Sun Oct 24 12:01:44 2021	1635094904	36	695	731	695
Sun Oct 24 12:01:44 2021	1635094904	36	697	733	697
Sun Oct 24 12:01:44 2021	1635094904	36	698	734	698
Sun Oct 24 12:01:44 2021	1635094904	36	708	744	708
Sun Oct 24 12:01:44 2021	1635094904	36	709	745	709
Sun Oct 24 12:01:44 2021	1635094904	36	711	747	711
Sun Oct 24 12:01:44 2021	1635094904	36	720	756	720
Sun Oct 24 12:01:44 2021	1635094904	36	721	757	721
Sun Oct 24 12:01:44 2021	1635094904	36	723	759	723
Sun Oct 24 12:01:44 2021	1635094904	36	732	768	732
Sun Oct 24 12:01:44 2021	1635094904	36	734	769	734
Sun Oct 24 12:01:44 2021	1635094904	36	735	771	735
Sun Oct 24 12:01:44 2021	1635094904	36	745	780	745
Sun Oct 24 12:01:44 2021	1635094904	36	746	781	746
Sun Oct 24 12:01:44 2021	1635094904	35	747	783	747
Sun Oct 24 12:01:44 2021	1635094904	35	757	793	757
Sun Oct 24 12:01:44 2021	1635094904	35	758	793	758
Sun Oct 24 12:01:44 2021	1635094904	35	760	796	760
Sun Oct 24 12:01:44 2021	1635094904	35	770	805	770
Sun Oct 24 12:01:44 2021	1635094904	35	771	807	771
Sun Oct 24 12:01:44 2021	1635094904	35	773	808	773
Sun Oct 24 12:01:44 2021	1635094904	35	782	817	782
Sun Oct 24 12:01:44 2021	1635094904	35	783	819	783
Sun Oct 24 12:01:44 2021	1635094904	35	785	820	785
Sun Oct 24 12:01:44 2021	1635094904	35	794	829	794
Sun Oct 24 12:01:44 2021	1635094904	35	795	831	795
Sun Oct 24 12:01:44 2021	1635094904	35	797	832	797
Sun Oct 24 12:01:44 2021	1635094904	35	806	841	806
Sun Oct 24 12:01:44 2021	1635094904	35	807	843	807
Sun Oct 24 12:01:44 2021	1635094904	35	809	844	809
Sun Oct 24 12:01:44 2021	1635094904	35	818	853	818
Sun Oct 24 12:01:44 2021	1635094904	35	820	855	819
Sun Oct 24 12:01:44 2021	1635094904	35	821	856	821
Sun Oct 24 12:01:44 2021	1635094904	35	830	865	830
Sun Oct 24 12:01:44 2021	1635094904	35	831	866	831
Sun Oct 24 12:01:44 2021	1635094904	35	833	868	833
Sun Oct 24 12:01:44 2021	1635094904	35	841	877	841
Sun Oct 24 12:01:44 2021	1635094904	35	843	878	843
Sun Oct 24 12:01:44 2021	1635094904	35	845	880	845
Sun Oct 24 12:01:44 2021	1635094904	35	853	888	853
Sun Oct 24 12:01:44 2021	1635094904	35	855	890	855
Sun Oct 24 12:01:44 2021	1635094904	35	858	893	857
Sun Oct 24 12:01:44 2021	1635094904	35	866	901	866
Sun Oct 24 12:01:44 2021	1635094904	35	867	902	865
Sun Oct 24 12:01:44 2021	1635094904	35	869	904	869
Sun Oct 24 12:01:44 2021	1635094904	35	877	912	877
Sun Oct 24 12:01:44 2021	1635094904	35	879	914	879
Sun Oct 24 12:01:44 2021	1635094904	35	881	916	881
Sun Oct 24 12:01:44 2021	1635094904	35	892	926	892
Sun Oct 24 12:01:44 2021	1635094904	35	893	928	893
Sun Oct 24 12:01:44 2021	1635094904	35	895	930	895
Sun Oct 24 12:01:44 2021	1635094904	35	905	940	905
Sun Oct 24 12:01:44 2021	1635094904	35	907	942	907
Sun Oct 24 12:01:44 2021	1635094904	35	909	944	909
Sun Oct 24 12:01:44 2021	1635094904	35	919	954	919
Sun Oct 24 12:01:44 2021	1635094904	35	921	955	921
Sun Oct 24 12:01:44 2021	1635094904	35	922	957	922
Sun Oct 24 12:01:44 2021	1635094904	35	932	966	931
Sun Oct 24 12:01:44 2021	1635094904	35	933	968	933
Sun Oct 24 12:01:44 2021	1635094904	35	935	970	935
Sun Oct 24 12:01:44 2021	1635094904	35	943	978	943
Sun Oct 24 12:01:44 2021	1635094904	35	947	981	947
Sun Oct 24 12:01:44 2021	1635094904	35	949	984	949
Sun Oct 24 12:01:44 2021	1635094904	35	956	991	956
Sun Oct 24 12:01:44 2021	1635094904	35	959	993	959
Sun Oct 24 12:01:44 2021	1635094904	35	961	996	961
Sun Oct 24 12:01:44 2021	1635094904	35	968	1003	968
Sun Oct 24 12:01:44 2021	1635094904	35	971	1006	971
Sun Oct 24 12:01:44 2021	1635094904	34	975	1010	975
Sun Oct 24 12:01:44 2021	1635094904	34	980	1014	980
Sun Oct 24 12:01:44 2021	1635094904	34	983	1018	983
Sun Oct 24 12:01:44 2021	1635094904	34	986	1021	986
Sun Oct 24 12:01:44 2021	1635094904	34	992	1027	992
Sun Oct 24 12:01:44 2021	1635094904	34	996	1031	996
Sun Oct 24 12:01:44 2021	1635094904	34	999	1034	999
Sun Oct 24 12:01:44 2021	1635094904	34	1006	1040	1006
Sun Oct 24 12:01:44 2021	1635094904	34	1009	1043	1009
Sun Oct 24 12:01:44 2021	1635094904	34	1014	1049	1014
Sun Oct 24 12:01:44 2021	1635094904	34	1018	1053	1018
Sun Oct 24 12:01:44 2021	1635094904	34	1023	1057	1023
Sun Oct 24 12:01:44 2021	1635094904	34	1027	1061	1027
Sun Oct 24 12:01:44 2021	1635094904	34	1033	1067	1032
Sun Oct 24 12:01:44 2021	1635094904	34	1036	1070	1036
Sun Oct 24 12:01:44 2021	1635094904	34	1039	1073	1039
Sun Oct 24 12:01:44 2021	1635094904	34	1046	1080	1046
Sun Oct 24 12:01:44 2021	1635094904	34	1049	1083	1049
Sun Oct 24 12:01:44 2021	1635094904	34	1052	1086	1052
Sun Oct 24 12:01:44 2021	1635094904	34	1058	1092	1057
Sun Oct 24 12:01:44 2021	1635094904	34	1061	1095	1061
Sun Oct 24 12:01:44 2021	1635094904	34	1067	1101	1066
Sun Oct 24 12:01:44 2021	1635094904	34	1072	1106	1072
Sun Oct 24 12:01:44 2021	1635094904	34	1077	1111	1077
Sun Oct 24 12:01:44 2021	1635094904	34	1080	1114	1079
Sun Oct 24 12:01:44 2021	1635094904	34	1086	1120	1086
Sun Oct 24 12:01:44 2021	1635094904	34	1089	1123	1089
Sun Oct 24 12:01:44 2021	1635094904	34	1093	1127	1093
Sun Oct 24 12:01:44 2021	1635094904	34	1100	1134	1100
Sun Oct 24 12:01:44 2021	1635094904	34	1104	1138	1104
Sun Oct 24 12:01:44 2021	1635094904	34	1108	1142	1108
Sun Oct 24 12:01:44 2021	1635094904	34	1113	1147	1112
Sun Oct 24 12:01:44 2021	1635094904	34	1116	1150	1116
Sun Oct 24 12:01:44 2021	1635094904	34	1121	1154	1120
Sun Oct 24 12:01:44 2021	1635094904	34	1125	1159	1125
Sun Oct 24 12:01:44 2021	1635094904	34	1129	1163	1129
Sun Oct 24 12:01:44 2021	1635094904	34	1133	1166	1132
Sun Oct 24 12:01:44 2021	1635094904	34	1136	1170	1136
Sun Oct 24 12:01:44 2021	1635094904	34	1140	1174	1140
Sun Oct 24 12:01:44 2021	1635094904	34	1146	1180	1146
Sun Oct 24 12:01:44 2021	1635094904	34	1150	1184	1150
Sun Oct 24 12:01:44 2021	1635094904	34	1154	1188	1154
Sun Oct 24 12:01:44 2021	1635094904	34	1158	1192	1158
Sun Oct 24 12:01:44 2021	1635094904	34	1162	1196	1162
Sun Oct 24 12:01:44 2021	1635094904	34	1166	1200	1166
Sun Oct 24 12:01:44 2021	1635094904	34	1171	1204	1170
Sun Oct 24 12:01:44 2021	1635094904	34	1175	1208	1175
Sun Oct 24 12:01:44 2021	1635094904	34	1179	1213	1179
Sun Oct 24 12:01:44 2021	1635094904	34	1184	1217	1184
Sun Oct 24 12:01:44 2021	1635094904	34	1188	1221	1188
Sun Oct 24 12:01:44 2021	1635094904	34	1192	1226	1192
Sun Oct 24 12:01:44 2021	1635094904	34	1199	1232	1199
Sun Oct 24 12:01:44 2021	1635094904	34	1201	1235	1201
Sun Oct 24 12:01:44 2021	1635094904	34	1209	1243	1209
Sun Oct 24 12:01:44 2021	1635094904	33	1214	1247	1214
Sun Oct 24 12:01:44 2021	1635094904	33	1215	1249	1215
Sun Oct 24 12:01:44 2021	1635094904	33	1226	1259	1225
Sun Oct 24 12:01:44 2021	1635094904	33	1227	1261	1227
Sun Oct 24 12:01:44 2021	1635094904	33	1229	1262	1229
Sun Oct 24 12:01:44 2021	1635094904	33	1238	1272	1238
Sun Oct 24 12:01:44 2021	1635094904	33	1240	1273	1240
Sun Oct 24 12:01:44 2021	1635094904	33	1242	1275	1242
Sun Oct 24 12:01:44 2021	1635094904	33	1251	1284	1251
Sun Oct 24 12:01:44 2021	1635094904	33	1252	1285	1252
Sun Oct 24 12:01:44 2021	1635094904	33	1254	1287	1254
Sun Oct 24 12:01:44 2021	1635094904	33	1263	1297	1263
Sun Oct 24 12:01:44 2021	1635094904	33	1264	1297	1264
Sun Oct 24 12:01:44 2021	1635094904	33	1267	1300	1266
Sun Oct 24 12:01:44 2021	1635094904	33	1275	1309	1275
Sun Oct 24 12:01:44 2021	1635094904	33	1276	1309	1276
Sun Oct 24 12:01:44 2021	1635094904	33	1279	1312	1279
Sun Oct 24 12:01:44 2021	1635094904	33	1288	1321	1288
Sun Oct 24 12:01:44 2021	1635094904	33	1290	1323	1289
Sun Oct 24 12:01:44 2021	1635094904	33	1291	1324	1291
Sun Oct 24 12:01:44 2021	1635094904	33	1300	1333	1300
Sun Oct 24 12:01:44 2021	1635094904	33	1302	1335	1302
Sun Oct 24 12:01:44 2021	1635094904	33	1304	1337	1303
Sun Oct 24 12:01:44 2021	1635094904	33	1313	1346	1313
Sun Oct 24 12:01:44 2021	1635094904	33	1315	1348	1315
Sun Oct 24 12:01:44 2021	1635094904	33	1316	1349	1316
Sun Oct 24 12:01:44 2021	1635094904	33	1326	1359	1326
Sun Oct 24 12:01:44 2021	1635094904	33	1327	1360	1327
Sun Oct 24 12:01:44 2021	1635094904	33	1329	1362	1329
Sun Oct 24 12:01:44 2021	1635094904	33	1338	1371	1338
Sun Oct 24 12:01:44 2021	1635094904	33	1340	1373	1340
Sun Oct 24 12:01:44 2021	1635094904	33	1341	1374	1341
Sun Oct 24 12:01:44 2021	1635094904	33	1350	1383	1350
Sun Oct 24 12:01:44 2021	1635094904	33	1352	1385	1352
Sun Oct 24 12:01:44 2021	1635094904	33	1353	1386	1353
Sun Oct 24 12:01:44 2021	1635094904	33	1363	1395	1363
Sun Oct 24 12:01:44 2021	1635094904	33	1364	1396	1364
Sun Oct 24 12:01:44 2021	1635094904	33	1365	1398	1365
Sun Oct 24 12:01:44 2021	1635094904	33	1375	1408	1375
Sun Oct 24 12:01:44 2021	1635094904	33	1376	1408	1375
Sun Oct 24 12:01:44 2021	1635094904	33	1377	1410	1377
Sun Oct 24 12:01:44 2021	1635094904	33	1387	1420	1387
Sun Oct 24 12:01:44 2021	1635094904	33	1388	1420	1387
Sun Oct 24 12:01:44 2021	1635094904	33	1389	1422	1389
Sun Oct 24 12:01:44 2021	1635094904	33	1400	1433	1400
Sun Oct 24 12:01:44 2021	1635094904	33	1401	1434	1401
Sun Oct 24 12:01:44 2021	1635094904	33	1403	1436	1403
Sun Oct 24 12:01:44 2021	1635094904	33	1412	1445	1412
Sun Oct 24 12:01:44 2021	1635094904	33	1414	1447	1414
Sun Oct 24 12:01:44 2021	1635094904	33	1415	1448	1415
Sun Oct 24 12:01:44 2021	1635094904	33	1425	1458	1425
Sun Oct 24 12:01:44 2021	1635094904	33	1426	1459	1426
Sun Oct 24 12:01:44 2021	1635094904	33	1427	1460	1427
Sun Oct 24 12:01:44 2021	1635094904	32	1437	1469	1437
Sun Oct 24 12:01:44 2021	1635094904	32	1439	1471	1439
Sun Oct 24 12:01:44 2021	1635094904	32	1439	1472	1439
Sun Oct 24 12:01:44 2021	1635094904	32	1449	1481	1449
Sun Oct 24 12:01:44 2021	1635094904	32	1451	1483	1451
Sun Oct 24 12:01:44 2021	1635094904	32	1451	1484	1451
Sun Oct 24 12:01:44 2021	1635094904	32	1461	1494	1461
Sun Oct 24 12:01:44 2021	1635094904	32	1463	1495	1463
Sun Oct 24 12:01:44 2021	1635094904	32	1463	1496	1463
Sun Oct 24 12:01:44 2021	1635094904	32	1473	1506	1473
Sun Oct 24 12:01:44 2021	1635094904	32	1475	1507	1475
Sun Oct 24 12:01:44 2021	1635094904	32	1478	1510	1475
Sun Oct 24 12:01:44 2021	1635094904	32	1487	1520	1487
Sun Oct 24 12:01:44 2021	1635094904	32	1491	1523	1491
Sun Oct 24 12:01:44 2021	1635094904	32	1491	1523	1491
Sun Oct 24 12:01:44 2021	1635094904	32	1502	1534	1502
Sun Oct 24 12:01:44 2021	1635094904	32	1503	1535	1503
Sun Oct 24 12:01:44 2021	1635094904	32	1506	1538	1505
Sun Oct 24 12:01:44 2021	1635094904	32	1515	1547	1515
Sun Oct 24 12:01:44 2021	1635094904	32	1517	1549	1517
Sun Oct 24 12:01:44 2021	1635094904	32	1519	1551	1518
Sun Oct 24 12:01:44 2021	1635094904	32	1527	1559	1527
Sun Oct 24 12:01:44 2021	1635094904	32	1529	1561	1529
Sun Oct 24 12:01:44 2021	1635094904	32	1531	1563	1531
Sun Oct 24 12:01:44 2021	1635094904	32	1540	1572	1540
Sun Oct 24 12:01:44 2021	1635094904	32	1542	1574	1542
Sun Oct 24 12:01:44 2021	1635094904	32	1543	1575	1543
Sun Oct 24 12:01:44 2021	1635094904	32	1554	1586	1553
Sun Oct 24 12:01:44 2021	1635094904	32	1555	1587	1555
Sun Oct 24 12:01:44 2021	1635094904	32	1557	1589	1557
Sun Oct 24 12:01:44 2021	1635094904	32	1567	1599	1567
Sun Oct 24 12:01:44 2021	1635094904	32	1568	1600	1567
Sun Oct 24 12:01:44 2021	1635094904	32	1570	1602	1570
Sun Oct 24 12:01:44 2021	1635094904	32	1579	1611	1579
Sun Oct 24 12:01:44 2021	1635094904	32	1581	1612	1581
Sun Oct 24 12:01:44 2021	1635094904	32	1582	1614	1582
Sun Oct 24 12:01:44 2021	1635094904	32	1592	1624	1592
Sun Oct 24 12:01:44 2021	1635094904	32	1594	1625	1594
Sun Oct 24 12:01:44 2021	1635094904	32	1595	1627	1595
Sun Oct 24 12:01:44 2021	1635094904	32	1605	1636	1604
Sun Oct 24 12:01:44 2021	1635094904	32	1606	1638	1606
Sun Oct 24 12:01:44 2021	1635094904	32	1608	1640	1608
Sun Oct 24 12:01:44 2021	1635094904	32	1619	1650	1619
Sun Oct 24 12:01:44 2021	1635094904	32	1621	1652	1621
Sun Oct 24 12:01:44 2021	1635094904	32	1623	1654	1623
Sun Oct 24 12:01:44 2021	1635094904	32	1632	1664	1632
Sun Oct 24 12:01:44 2021	1635094904	32	1635	1666	1635
Sun Oct 24 12:01:44 2021	1635094904	32	1637	1668	1636
Sun Oct 24 12:01:44 2021	1635094904	32	1646	1678	1646
Sun Oct 24 12:01:44 2021	1635094904	32	1648	1679	1648
Sun Oct 24 12:01:44 2021	1635094904	32	1649	1681	1649
Sun Oct 24 12:01:44 2021	1635094904	32	1659	1690	1658
Sun Oct 24 12:01:44 2021	1635094904	32	1660	1692	1660
Sun Oct 24 12:01:44 2021	1635094904	32	1662	1693	1662
Sun Oct 24 12:01:44 2021	1635094904	31	1672	1704	1670
Sun Oct 24 12:01:44 2021	1635094904	31	1674	1705	1674
Sun Oct 24 12:01:44 2021	1635094904	31	1676	1708	1676
Sun Oct 24 12:01:44 2021	1635094904	31	1684	1715	1684
Sun Oct 24 12:01:44 2021	1635094904	31	1687	1718	1686
Sun Oct 24 12:01:44 2021	1635094904	31	1690	1721	1690
Sun Oct 24 12:01:44 2021	1635094904	31	1697	1728	1697
Sun Oct 24 12:01:44 2021	1635094904	31	1700	1731	1700
Sun Oct 24 12:01:44 2021	1635094904	31	1702	1734	1702
Sun Oct 24 12:01:44 2021	1635094904	31	1710	1741	1709
Sun Oct 24 12:01:44 2021	1635094904	31	1713	1744	1713
Sun Oct 24 12:01:44 2021	1635094904	31	1715	1747	1715
Sun Oct 24 12:01:44 2021	1635094904	31	1721	1753	1721
Sun Oct 24 12:01:44 2021	1635094904	31	1726	1757	1726
Sun Oct 24 12:01:44 2021	1635094904	31	1727	1759	1727
Sun Oct 24 12:01:44 2021	1635094904	31	1736	1767	1736
Sun Oct 24 12:01:44 2021	1635094904	31	1738	1769	1738
Sun Oct 24 12:01:44 2021	1635094904	31	1739	1770	1739
Sun Oct 24 12:01:44 2021	1635094904	31	1746	1778	1746
Sun Oct 24 12:01:44 2021	1635094904	31	1751	1782	1751
Sun Oct 24 12:01:44 2021	1635094904	31	1753	1784	1753
Sun Oct 24 12:01:44 2021	1635094904	31	1759	1790	1759
Sun Oct 24 12:01:44 2021	1635094904	31	1763	1794	1763
Sun Oct 24 12:01:44 2021	1635094904	31	1766	1797	1766
Sun Oct 24 12:01:44 2021	1635094904	31	1771	1802	1771
Sun Oct 24 12:01:44 2021	1635094904	31	1776	1807	1776
Sun Oct 24 12:01:44 2021	1635094904	31	1780	1811	1780
Sun Oct 24 12:01:44 2021	1635094904	31	1785	1816	1784
Sun Oct 24 12:01:44 2021	1635094904	31	1788	1819	1788
Sun Oct 24 12:01:44 2021	1635094904	31	1792	1823	1792
Sun Oct 24 12:01:44 2021	1635094904	31	1796	1827	1796
Sun Oct 24 12:01:44 2021	1635094904	31	1800	1831	1800
Sun Oct 24 12:01:44 2021	1635094904	31	1804	1835	1804
Sun Oct 24 12:01:44 2021	1635094904	31	1809	1840	1809
Sun Oct 24 12:01:44 2021	1635094904	31	1812	1843	1812
Sun Oct 24 12:01:44 2021	1635094904	31	1815	1846	1815
Sun Oct 24 12:01:44 2021	1635094904	31	1821	1852	1821
Sun Oct 24 12:01:44 2021	1635094904	31	1824	1855	1824
Sun Oct 24 12:01:44 2021	1635094904	31	1827	1858	1827
Sun Oct 24 12:01:44 2021	1635094904	31	1833	1864	1833
Sun Oct 24 12:01:44 2021	1635094904	31	1836	1867	1836
Sun Oct 24 12:01:44 2021	1635094904	31	1839	1870	1839
Sun Oct 24 12:01:44 2021	1635094904	31	1845	1876	1845
Sun Oct 24 12:01:44 2021	1635094904	31	1849	1879	1848
Sun Oct 24 12:01:44 2021	1635094904	31	1851	1881	1851
Sun Oct 24 12:01:44 2021	1635094904	31	1857	1888	1857
Sun Oct 24 12:01:44 2021	1635094904	31	1861	1891	1860
